absolutely 	 everything hotel fantastic . front desk extremely friendly / courteous . excellent English . go beyond help . renovate room delight . extremely clean . Non Smoking Room actually non smoking ( rare China ) . internet access 90 yuan day well price . ..... .... one thing let nothing control : location : block inside Ring Road 1 . mean need pack whatever need day leave hotel give main attraction Beijing nowhere near hotel locate . also mean need think buy something ; ' simply pop drop off … traffic mean subway ( 15~20 min walk away : go 4 line , 1 line ) still well option certain times day . conclusion ? place absolute lock plenty time ( cash cab , refuse take to / from subway station ) limit time Beijing , would stay somewhere close attraction . whether would recommend friend depend long town . real pity hotel really good . 
 BEST PLACE TRAVELERS 	 good 2 night beijing . I feel good breakfast.value good tooi come back maybe 
 excellent travel advice 	 think Hotel nice , see point spending word describe luxury , superb facility already like 200 review . going focus something hope many traveller like we would find useful . totally agree like many people forum good orientation follow simple sign instruction , would need hotel rip trip thing capable . never use storm service never see point it . first turn leave exit hotel main reception / gate walk 10 metre main street ( Caiyuan St ) . usual main street shop restaurant important thing walk main street right hotel reception back , bus stop front need cross road bus going leave always main gate hotel back . 3 bus go trough main road 56 , 395 423 . main one 56 take Nanlishilu metro station ( Line1 convenient forbidden city many attraction ) , bus stop metre , miss alert see metro station right look direction bus go . 395 last stop 500 metre Fuchengmen station ( line2 ) . never use 423 clue go ? strongly recommend 56 use use daily basis , run frequently cost 2 yuan people bus help direction getting use see foreigner board . truly understand comment forum area hotel . shop anything need Caiyuan St next hotel , know people else really expect find ..... need usual get hotel next mall shopping street , centre ..... arrive international airport could easier get hotel , get express train airport Dongzhimen big interchange station get line 2 direction Beijing Railway Station Changchunjie line . remember station important case take good advice use public transport much spend money nice restaurant , museum , shop etc avoid rip dodgy taxis hotel ..... time fun go around rest chinese people . public transport China absolutely perfect , well european city .... let ' get back important station call Changchunjie line 2 . use station get back hotel could perfectly use bus station get hotel anywhere city . thing come late good option get Changchunjie exit station trough exit number close street call Changchun St wide street remember orientate need go south hotel . corner big intersection Changchunjie , exit close taxi go , take we 5 min get one signal stop . rule thumb important advice never get taxi China stop somewhere , always stop taxi road , call taxi street . stop taxi rip heavily , wait different area , speak semi english look polite jump one regret come pay bill . hotel station taxi 10 yuan , remember minimum fare China anywhere 10 yuan pay less . taxi stop corner fine map hotel , mini map , instruction chinese etc hotel familiar big street avenue use . finish strongly recommend follow place / attraction , forbidden city metro station next fact 2 choose ( tian ' anman West East ) , forbid city , square museum two station . superb summer palace one good Beijing , reach Beigongmen ( Line 4 ) , never get taxis metro station perfect quick . temple heaven another must do / see , see Tiantandongmen ( line5 ) . apart say evening / night forget crap Wangfujin market area . go area drum tower Beijing neighbourhood . street really want recommend Nan Luogu Xiang , Beijing one find many shop restaurant heart lovely hutong . good metro station get area Goloudajie ( line2 ) get walk Jiugulou street south towards drum tower , impressed amount nice restaurant eat street get main one , besides beautiful hutong style street many side hutong nice street absolutely full bar place chill . get keep come back night nice , cheap , safe convenient . that really hope people find easier ever move around hotel without need anyone apart nice guide book , instruction never regret , pleasant hassle free stay Beijing love city anyone else . say anything get Great Wall section Ming tomb plenty forum . Simatai take bus Dongzhimen long bus station Miyun taxi . say plenty info forum web site like http : //www.chinahighlights.com/ . 
 good place stay 	 back Beijing stay 4 night , hotel really nice , service great expensive , problem location , downtown need taxi subway go city center , traffic jam take long time go taxi city center hotel ( 30 40 min ) manage without problem , taxi really cheap , go enjoy , small restaurant around supermarket . dinner Buffet half price week end , eat drink 2 less 20 euro , good 
 Hidden Gem 	 read many positive review Tripadvisor decide stay Holiday Inn Central Plaza . many reviewer address , be actually locate Central Plaza ( name imply ) less tourist location South - West Beijing . fool map location , be really close major attraction . 4 subway line . although taxi plenty always get taxi hotel sight . room typical size moderate price hotel find clean comfortable . room 's furnish bathroom fixture modern adequate . bed 's mattress firm side . ' nothing hotel wow factor , wow factor Beijing . breakfast one hotel 's restaurant . morning buffet adequate servicing mixture western food local favorite . service nice efficient , wait staff understand English hotel locate residential neighborhood , nearby restaurant local flavor , less touristy , great value . find restaurant English / picture menu able communicate order either photo point dish adjacent table . notice item photo , one explain " tonight 's special " .The minor issue taxis Palace Museum wangfuje hotel . hotel 's location away tourist area , encounter many taxi refusing take we hotel late rush hour . easily resolve taking . 4 line close hotel transfer local taxi . overall , would recommend Holiday Inn Central Plaza Beijing . ' well value hotel Beijing . 
 thank Storm ! 	 originally book stay Peninsula Beijing . read numerous rave review storm , concierge , would much like see person . Husband think little crazy , agree since could save money well . the hotel staff friendly attentive . check - in smooth . room Executive level , include breakfast , internet evening drink snack . hotel room spacious , clean comfortable . we know location ideal prepare take taxi destination . encounter problem taxi driver take we back hotel . apparently street & quot ; Caiyuanjie & quot ; little know small street . many taxi driver would bother study map hotel card refuse take we . on third day breakfast , spot storm across lobby . Husband go say hi . tell plan hire car visit Ming Tombs Mutianyu . suggest include Sacred Way visit less commercial part Great Wall . shift end minute , offer take we . first thought mean make travel arrangement we , actually come we . on way back Beijing evening , noticed tired yet still insist take we see olympic site , would otherwise stick rush hour traffic . try pay , refuse accept payment . say reward see visitor good memory trip . well , day storm definitely memorable amazing day experience travel trip . get see breathtaking view , also make friend extraordinary person , Storm . would stay hotel ? definitely ! 
 Location great ....... otherwise excellent hotel . 	 stay 6 night month , first time Beijing wife I. ok , bad ....... Location - Hotel locate near Nightlife , shopping , restaurant sightseeing area , also be not close subway . Taxis Beijing cheap however , driver sometimes problem locate hotel . food - room service food be not great , food main restaurant & quot ; salt pepper & quot ; also average ......... however , also locate hotel & quot ; Zen & quot ; excellent chinese restuarant .. bad point really quite minor.ok good ..... value - fantastic value moment , room amentitie excellent .... good 4 star hotel . really impressed hotel . staff also good . hotel well manage . storm Li - good concierge ever deal . stay BJS holiday make sure search , junior conceirge ok , storm fantastic really make trip . I hesitation recommend hotel anyone travel Beijing holiday ..... business , location may less ideal , however good hotel . 
 expectation high ....... 	 guess not disappoint . we stay 5 night ay Holiday Inn Central Plaza November choose high TA rating plus Priority Club special offer . high rating hope not go disappointed case review quite accurate going add much point ... 1 ) hotel little old room still good condition2 ) hotel offer car service airport 550 rmb , 1 hour drive traffic quite bad BJ . think price high catch taxi ( currently live Shanghai real problem ) cost 140rmb . ( make sure get hotel name address Chinese beforehand give driver ) way back airport use car driver take we great wall 2 day charge we 180 RMB.3 ) & quot ; Storm & quot ; ( see review ) not appear middle stay helpful arrange acrobatic show ; even call pickup service car make sure everything ok . nice touch.4 ) go take bus tour Great Wall Ming Tombs organise concierge desk colleague arrange car driver day go Great Wall Summer Palace , guide driver speak English give freedom want . cost little much , pay 680 rmb driver car , bus tour 350 rmb per person also include admission lunch . concierge also offer we driver option 800 rmb say bus tour well ! 5 ) use taxi rather subway look far away hotel . hotel & quot ; take .... & quot ; card distance approx price taxi ride useful taxi driver friendly Shanghai . example , want take taxi back Temple Heaven hotel ( hotel card say 6 km 20 rmb ) first one want charge 80 rmb , second 3rd refuse . fourth goodie charge we meter rate . actually mix experience taxi still cheap way get around China . highlight we get & quot ; singe taxi driver BJ & quot ; magically appear come acrobatic show , expect negotiate price willing pay double normal rate use meter sing we English song way back , know , even start singe Waltzing Matilda say Australia . quite lucky get guy even though poor taxi driver probably first one ever come across could hold conversation English . wish could got number.6 ) two disappointment hotel first , wine list . ( selection price ) choice hotel China price double normal ! secondly computer available internet access . want charge high amount use one business centre , dissaponte : - ( 7 ) location probably good rate good travel different sightseeing spot ' matter much be . anyway , good hotel , friendly would go back . 
 Nov 3 2008 	 gem full - service hotel quiet easily - reach Beijing . 	 always consult Trip Advisor book holiday abroad , rely experience review other make hotel reservation . experience Holiday Inn Central Plaza Beijing meet expectation , shape prior review , exceed many they . the hotel many seek - after quality , chief among Hospitality Director Concierge , Storm . never travel Europe , Asia N. America encounter attentive , helpful staff person major hotel . three generation family gather independently - plan tour Beijing three destination China . storm make 4 - day stay Beijing seamless , arrange taxi ground transportation service site want see . receive excellent value every trip , know would cost we Storm 's suggestion advice . await arrival daughter family Japan , husband spend first day visit Temple Heaven immense park surround . storm arrange taxi drive we park 's east gate , let we know obtain return cab want explore nearby Pearl Market visit Temple Heaven . entire visit success , time perfectly coincide extended family 's arrival hotel return . the next day storm arrange driver minivan take family ( 2 1/2 yr . old toddler include ) great Wall Mutianyu . en route Mutianyu driver take we past major Olympic Games venue , stopping let we stroll explore area celebrate Bird 's Nest stadium Water Cube . remainder day Great Wall ( clear sky , high temp . around 65f ) ideal . get well ? well , . storm arrange family go traditional family - style restaurant hot - pot dinner . restaurant locate tourist heart city , rather neighborhood far hotel . storm escort we evening , translation we since Mandarin speaker family . meal outstanding -- vegan take note -- hot - pot begin purely vegetarian stock include nine different type mushroom . Tienmanen Square Forbidden City list follow day . want see city , take # 10 bus terminus , 3 1/2 block hotel , enjoy adventure ride everyone else work . bus go directly square cost 1 Yuan way . little granddaughter good time run around Tienmanen Square ; many photo remember moment . stroll Forbidden City , visit ground , split accord individual interest explore venue Beijing . storm provide we English ( chinese ) guide assist we back hotel via taxi bus . bus success outgoing route ; we return hotel find family member choose return way well . an elegant dinner Peking Duck another local restaurant -- clearly patronise local resident cluster out - of - towner -- cap another perfect day . every visitor / family 's narrative different , every traveller seek something speak individually . simply choose report event reader could see hotel 's Hospitality Director tailor Beijing visit suit family 's need want . hotel overlook treasure . locate Beijing 's busy ( noisy ) hotel boulevard , yet easily - access quadrant city rapid taxi , bus underground link . quiet setting huge , ever - busy city godsend . tour busy venue day pleasure return hotel feature blaring horn street , yet offer amenity season traveller expect : spacious room , well - appoint bath , excellent business service high - speed internet hookup room , pool , exercise room , much , much . daughter family especially impressed beccause hotel provide child - sized bathtub potty seat ( almost ) potty - train 2 1/2 year old . do mention food ? breakfast buffet lobby 's Salt & amp ; Pepper Restaurant opulent ; would take stay several day sample it . without reservation , would recommend hotel staff tourist business traveller alike . offer comfortable stay , well - appoint room , extremely good value . go Beijing , mean consider stay holiday Inn Central Plaza . 
 Nov 2 2008 	 love breakfast buffet 	 Bejing first stop China , good start ! room excellent , large , clean en newly furnish . dinner serve quiet location , food good ambiance perfect weary traveller ! love breakfast buffet . hotel perfect stop - over . 
 Oct 31 2008 	 potential gem 	 finish conference Guanganmen book 14 room Guoman lot liasing staff coordinate many ongoing event happy staff . 
 Oct 30 2008 	 Pleasant stay great service 	 glad decide stay review feedback . location little way major site taxis cheap China actually , nice stay away crazy congestion around sight , specifically around Forbidden City . service excellent , professional . hotel comparable 4- 5- star hotel U.S. Met Storm briefly , helpful not see often around . concierge ... limit English helpful ... overprice cost private transportation Great Wall let we know possible much cheap hire private taxi ( approx 600 rmb ) . stay 3 hotel China ( include Hyatt ) , would say good service , clean , worth money . 
 Oct 24 2008 	 pleasantly surprise 	 visit Beijing another family arrive not trip plan ( great wall , forbidden city , etc ... ) . greet hotel employee name & quot ; Storm & quot ; upon arrival . pleasant helpful herd 6 kid party lobby . get room discuss plan storm sit we lie short 3 day stay . would say without help would not see much . live Southern China , friend travel 15 hour visit we please hotel activity Beijing . wonder hotel rank highly Beijing . food , room , staff ( storm other ) make memorable trip . price also reasonable . 
 Oct 19 2008 	 Holiday Inn extremely good Hotel Storm make great ! 	 Hotel : stay seven night . book executive suite . room quiet , well present , clean everything need . bed would probably describe hard thought extremely comfortable . choice hard soft pillow . since book executive room able use executive lounge tea coffee facility , cold drink water fridge ( open 6 ) really nice range light food evening . great often go day cup tea / coffee peanut biscuit . would take break read gather energy next outing . also go several evening stay light snack . really nice little dessert like chocolate mousse , custard tart fresh fruit ( include kiwi fruit ) .The hotel financial area away tourist site really ' find problem . taxis cheap Hotel make sure taxi driver get proper instruction keep eye taxi service guest receive . actually travel place taxi give look Beijing chance experience full driving skill car driver ( share road huge number cyclist ’ light reflective gear night go direction day night ) . everyone share road weave get destination minimal fuss . storm : amenity food good person make Hotel hotel stay Beijing person storm . Storm Hotel ' great asset . personable , attentive without intrusive fantastic job . meet Storm airport . 5 meet group four plane stay meet we travel we back Hotel plane land 6 . available discuss sightseeing option , book trip , suggest restaurant generally help make sure get stay . write we note could give taxi driver waiter restaurant ( give time choose food ) . sometimes three four note day get one location another . also give we local cell phone one day think may need ring assistance . could always ring cell phone anytime . plan go Great Wall change weather suitable problem Storm cancel arrangement recommendation . make holiday much enjoyable . also mostly sunny day clear blue sky . the first person meet Beijing Storm ring we leave taxi ( 6.30 morning ) head home wish we safe trip home . great ambassador country Holiday Inn employee extraordinaire . choose Holiday Inn contact Storm leave . 
 Oct 16 2008 	 Number one 	 see hotel number one ranking . perfect every way . good breakfast world . 
 Oct 15 2008 	 Hotel stay ! 	 go spend day Beijing look hotel great breakfast , excellent service , spacious room , easy go around reasonable price , good hotel stay ! 6 people family group Norway ( include 2 kid age 8 10 , 2 Grand parent age 60 ) , carefully read review Beijing hotel different travel agent , finally pick Central Plaza Holiday Inn ( # 1 trip adviser list ) one week stay Beijing 18th , sep . make contact Storm prior arrival via email help we book hotel , quickly make we reservation reasonable price , also ask we need pick airport arrive time , use pick since need meet relative first airport . arrive hotel , storm surprise we wait we ( actually work additional hour wait we make sure everything ok ) . quickly ask plan also suggest local chinese restaurant turn favourite place eat week stay ( Qing Nian Ting ) , 5 minute walk hotel , right besides small supermarket . check hotel room , feel immediately relaxed , specially mother- in - law , worried hotel standard China time ever since start travel , big smell face . feel sleep right away comfortable bed ( people complain bed hard , love . ) bed double room 1.35 meter wide , perfect one adult one kid share , double room perfect 4 we . grand parent also love king - size room ; love " hard " bed too . all room clean well design . every positive comment trip adviser Forum regard Hotel standard true . great pool , use everyday , kid love . service hotel well among hotel stay around world ; problem beat Five Star hotel point much well . see feel every people work hotel love job , happy help bottom heart . breakfast great large selection western eastern food ; kid specially like fresh squeeze juice different fruit vegetable , fresh make milkshake . good coffee ! day spend nearly hour breakfast chart eating , enjoyable . storm Gold Key Hotel , deserve . stay , arrange we trip mutianyu Great Wall , Beijng Duck dinner ( LiQun KaoYa ) local small Hotong area , great experience , delicious Beijing duck ! book duck , think father - in - law eat least one . ? . storm also help we book 6 bullet- train tick QingDao additional charge ! ! make stay relaxed busy tourist . spend next 2 week QingDao , HangZhou , Xi ' , also stay several 4 - 5 star hotel include Holiday Inn HangZhou , none hotel stay beat one , good , Central Plaza Holiday Inn Beijing well ! back Beijing October 8th , day leave Norway , mother- in - law specially ask we book hotel last night China . enjoy every minute stay hotel . thank , storm every one work Hotel ! haugen familynorway 
 Oct 13 2008 	 wonderful Hotel Wonderful Storm 	 reading review hotel length storm go look guest trip advisor , choose hotel weeklong stay Beijing . positive review say Forum true exaggerated . storm make real difference holiday . point every day ( necessary ) would meet we help plan go day many helpful suggestion . make contact Storm prior arrival via email goodstorm @ 188.com . arrange car driver pick we airport surprise we wait we . also join Storm take group tourist join cruise liner fast train Tianjin seaside port . hotel reviewer point away main tourist place , close other i.e . Temple Heaven , well worth visit . go see great wall Simitai highly recommend extra effort ( 2.5 hr drive way ) see rugged amazing section wall . walking bind , storm recommend good local place foot massage . place truly local , english speak concession make tender sore western foot . lot groan we , draw strange look . thank storm Holiday inn Central Plaza making stay Beijing enjoyable lot less stressful 
 Oct 11 2008 	 Fantastic Beijing . Wonderful Hotel . highly recommend ! ! ! ! ! ! ! ! 	 love everything hotel , classy marble lobby water feature candle , food , beautiful room 711 helpful , attentive staff . nothing much trouble . incredibly cheerful polite obviously enjoy job much . everything read amazing concierge Storm Li true ! ! spend every morning wonder amongst breakfast table talk customer help plan day suggest place visit arrange excursion behalf . knowledge local restaurant way gem help make excursion memorable trip unforgettable . 30th birthday storm organise Balloons , Flowers Chocolates room get back meal restaurant Storm suggest ( amazing really make day ! ! ) storm credit Holiday Inn trip would without rest Holiday inn staff ( Dexter , Antony , Jacky , Shirley , Lisa name ! ! ! ) Taxi 's cheap readily available although Hotel far problem . average taxi 20 - 40rmb ( £ 2-£4 $ 3- $ 6 ) cheap . approx 800rmb go great wall ( £ 70 approx $ 105 ) due distance time need excursion good value ! ! ! western toilet far ( Mcdonalds Pizza Hut ) . mainly hole floor type fun . also need take toilet roll readily availbale . drainage system good usually flush paper , toilets bin . be Western may get stare used see Westerners . however , curiosity nothing worry . chinese friendly . the smell drain disgust old people spit frequently gusto WARNED ! ! ! please make sure visit Hou Hai bar area pretty Nuage vietnamese restaurant romantic lovely food . there restaurant near hotel serve Hot Pot must try delicious . think call Apo Qiao ? ! also take pedicab tour approx £ 350rmb good fun get see Hutongs local live . make sure visit night market Wanfujing street food sell stomach turn definitely worth see ! ! ! ! would definitely recommend Hotel without doubt . Beijing fantastic city come alive night ! ! ! ! ! 
 Oct 3 2008 	 Great Hotel Outstanding Service 	 everything web posting already tell . storm outstanding , willing help anything want . someone post email previous post stay touch make sure good stay . staff outstanding also . friendly eager make stay pleasant . ' m use stay average american hotel , stay Ritz Carlton , hotel beat Ritz stay hand . ritz great service , place phenomenal , especially storm . not stay Beijing Hotels , one beat american hotel ' ve ever stay . facility great , nice pool , jacuzzi , steam room sauna . great room , comfortable clean . 
 Sep 24 2008 	 yes 's good reviewer report ! 	 stay two night - little add glow review other . the hotel certainly deserve high ranking room rate pay ( CNY 1,094 per night executive floor room , include free use Executive lounge , breakfast , laundry , soft drink mini bar , internet access ) reasonable . it hard find fault - perhaps food breakfast high quality ( cake stale , sushi dry fresh fruit always ripe ) .As often case modern hotel , shower drainage block water flood bathroom every time shower use . other , hotel deserve current top rank tripadvisor . 
 Sep 18 2008 	 Excellent hotel 	 deffinatly good hotel stayd fare . girlfriend stay 8 night , enjoy every minute . staff polite helpful , room excellent , pool great , food really god . location god , prepare taxi - journie . taxi cheap , not wory . hotel also cheap , well worth money . chineese , prefere . 
 Sep 15 2008 	 Great Hotel $ $ 	 travel Beijing 2 - 3x per year see price hotel creep . first visit China 2001 important stay 5 - star hotel anything comfortable picky western traveler come long distance travel business . find hotel search Internet pleasantly surprise . Holiday Inn chain U.S. ok reputation ok chain , Asia facility often company - own vary greatly hotel hotel . part average Holiday Inn U.S. one exception . the location ok tourist , clearly within reasonable distance major site city . hotel modern , clean comfortable . visit find great deal Executive Floor include evening happy hour breakfast well worth . free internet also important . staff Exec Club could friendly helpful . morning breakfast limit , well prepared evening happy hour beautiful appetizer could easily make meal someone hearty eater . staff club excellent , friendly helpful . not pass hotel consider 4 - 5 star not want spend extra money ... great value . 
 Aug 20 2008 	 nice hotel 	 husband recently return 8 night stay Holiday Inn Central Plaza . choose hotel wonderful review . hotel facility wonderful . clean , nice size , in - room high - speed internet ( although pay 90 rmb / day access ) . amenity western - style hotel everything clean . eat everyday hotel , East - West restaurant buffet breakfast dinner , call Salt Pepper Cantonese - style restaurant call Zen . good , although often find Salt Pepper wonderful breakfast buffet ( approx 180 rmb / person , bit pricey include package ) . room AC effective quiet . bed firm side . mattress board frame . give 2 firm 2 soft pillow , nice touch . staff pepper speak reasonable English . plenty staff speak English speak small bit English . although read concierge , storm , wonderful , expect level service concierge find variability concierge high . front desk staff good . hotel currency exchange machine lobby , find handy ! rate reasonable exchange . the hotel look like nice indoor pool exercise room new look equipment ( use service ) .The location convenient public transportation not whole lot within walking distance hotel . easy get cab hotel always easy get back . although hotel provide card name address map , expect cab driver immediately know hotel . catch cab different section city return hotel , may encounter puzzled face . hotel wonderful base experience Beijing book private tour Wild China first 4 day . highly recommend Wild China professionalism , attention need , ease see crowd sometimes distant attraction . pick we drop we hotel everyday . all , pleased stay would stay . 
