terrible 	 hotel overprice lack amenity find simple motel area . glass bathroom , bed small two people could ever sleep comfortably , coffee pot , incompetent clerk check - in follow long wait line , outrageous parking fee , wall thin every outside noise hear . one place nearby breakfast pricey buffet hotel . 
 excellent location standard room 	 historic Palmer House Hilton locate within loop , block away Millennium Park walk minute Magnificent Mile . numerous shop cafe locate nearby , offer many choice breakfast dinner . elevated loop metro track station & quot ; Adams / Wabash & quot ; next hotel . unfortunately location advantage may offset noise vibration track . room another suboptimal location window face indoor pool . consequently street level noise real problem noise swimming guest bother slightly . however get cell phone signal impossible room . contrast review , room small could compare one double bed / standard room 4 star hotel . however bath definitely small side . for , furnish impractical . ( office / desk ) chair look nice not real armrest . additionally desk small laptop , telephone document . work bed arm chair also impossible , hotel WiFi room cable base internet access . like bath , tv small too . my request later check time ( standard : 11:00 ) fulfil without usual additionally cost . especially surprising , hotel charge every service . mention cable internet example cost 17 Dollar per 24 hour period . parking garage locate opposite side street . all , Palmer House beautiful historic hotel great location . room clean beautifully decorate slightly impractical somehow inconvenient . however , give great deal get priceline , stay enjoyable . 
 never 	 hotel beautiful lobby . large . think ceiling lobby least 3 story tall . wonderful architecture . classy . room . king room book Priceline . not get select type room priceline like expedia , orbiz , travel site , call make sure King room . also tell friend ask renevate room , able get , ( guess ) . room small . bed 6 7 foot door . room desk chair , extra comfy chair . dresser store clothing . ice bucket two glass store closet room put . flat screen tv mount wall whole wall cable come right middle wall ( tacky ) include wire tv halfway hang tv . ( tacky ) . bathroom ok , small ok . order room service , $ 12 cheeseburger soda turn $ 32 state tax , city tax , room service fee , 18 % gratuity room service order . guy act like want tip bring tray . seriously ? ? soda vend machine $ 2.50 bottled water . luckily 7 - elevan street late night craving . put disturb sign door want sleep late next saturday morning . 8 am waken vacuuming door . mind bed close door . feel like punke . guess disturb keep maid knock door . do not finish vacuum long azz hallway til hour half later . view window , back fire escape building next . would never stay hotel suggest anyone stay . 
 not stay ! 	 literally travel world far small room ever stay . claim 4 star laughable . bathroom joke . small one even turn around . mini bar , coffee maker , place whatsoever anything lie bed . tv close end bed sit bed squeeze ! pool close 9 pm , gym cost supplement , ethernet cable cost $ 15 basic reception , line hotel 's reception desk enough turn away . want stay small expensive 2 star hotel downtown Chicago , place . desire nice accommodation , mean , keep search ! ! 
 good hotel great location . 	 stay Palmer House 3 days/2 night November . travel 4 - year old see Thanksgiving Day Parade visit Aquarium Field Museum . we choose hotel base 's location ( right State street , close Field Museum / Art Institute / Aquarium Planetarium ) base fact indoor swimming pool . overall hotel nice , consider age / the way build , seem somewhat date definitely lack spectacular city / lake view . our room really weird smell , ask move . next room seem much clean plus much big , even though room room 2 queen bed & amp ; 2 bathroom . we access executive floor -- complimentary breakfast / snack drink daily . breakfast nothing spectacular -- pastry , cereal , fruit beverage -- quiet adequate . order room service 1st night hotel , good -- cold food , poor taste . eat hotel -- Corner Bakery adjacent hotel -- great soup bread ! go Little Italy area dinner -- Leona 's Taylor st . great ! hotel parking outrageous -- think $ 50 / night . 2 block hotel self - parking park $ 25 / night . cab ride Aquarium / Planetarium / Field Museum $ 7.swimme pool hotel small -- fine first day guest . last day 4 5 family pool -- way overcrowded ! overall great stay , major problem service feel hotel suit need well . next time probably try new hotel well view / amenity . 
 beautiful lobby / hotel ; poor service 	 hotel grand , lobby beautiful high ceiling fill painting reminiscent renaissance period . great location watch parade central . however , wife & amp ; pleasant stay . service poor . realise error package selection ( romantic package vs. breakfast package , price , room type ) . told & quot ; computer would let swap , sorry & quot ; ( one hour make selection ) . eventually force get manager , point resolve ( without touch computer - swap voucher ) . wall paper thin- hear beep safe next room , door close , content conversation etc . re cost : free breakfast voucher cover first $ 22 accord one staff member ( next , & quot ; could whatever like breakfast menu & quot ; ) . internet $ 15 per day throttle - speed , $ 20 per day full - speed . check email business centre $ 7.95 15 - minute use ( i.e . free email checking ) . Fitness centre extra $ 10 per day ... . dinner $ 70pp average buffet close finish . early check - out ( 11 am ) . generally - feel like stay large corporation host - service impersonal combative - 's Hilton headquarters give discretion help guest . recommend . 
 Service Poor 	 Beautiful Hotel - Poor ServiceYesterday , arrive 11 am ( early ) - front desk upsold we suite - beautiful suite . tell we would ready hour ... would put rush . ready 3 pm . ask take long ' rush ' , tell guarantee room 3 pm . spirit huh ? offer Thanksgiving Dinner today , reservation . advertising ... , ask front desk could get reservation . sorry , sell . imagine , make dinner available customer Thanksgiving ? turn hotel . Mgt reach 16 - 250 wish ... thru tomorrow ( 11/27 ) Regards , Ray 
 Sep 24 2009 	 Absolute Perfection 	 hotel wonderful many way . must stay travel Chicago - really take back time society thing grand . proximity Millennium Park amazing . would highly recommend hotel anyone travel Chicago ! 
 Sep 24 2009 	 terrible customer service 	 bad customer service . make reservation priceline call hotel make sure 1 bed instead 2 . person room accommodation ask make reservation . realize 's priceline , give lecture room book priceline non - changeable , non - refundable , non - xxxxx , tell option request upon check - in . one thing would not expect four star hotel poor customer service . think talk cable telecom company . 
 Sep 22 2009 	 Fantastic Priceline Deal 	 Palmer grand hotel great location . , be new , lobby spectacular , room pleasant , bedding die , stay could not well . be short walk restaurant , bar attraction , El take anywhere else would like go . right around corner Exchequer ( & quot ; ex - checker & quot ; ) restaurant pub relatively inexpensive drink long day . even without Priceline discount would recommend Palmer . 
 Sep 21 2009 	 Awesome Hotel 	 love Palmer House Hilton . stay room 258 nice . hotel great area . alot walk pretty much walk every . great breakfast place corner hotel . couple door get awesome deep dish pizza . picture see hotel exactly get . also bid room get great price . 
 Sep 21 2009 	 nickle - and - dim 	 fine hotel get discount rate Priceline service . clean small room ; well - locate middle Loop next several subway line ; pleasant staff . thing bug 's one place try charge thing many hotel include price room . wireless internet ? sure , sir , three different price tier . Gym ? , course . $ 18 . get 9 a.m. charge $ 25 early check - in . tell not want pay check early would wait least 1 p.m. , could not guarantee king bed request . however - lucky - one available extra charge . do friendly , professional way nice lady front desk , still leave big bad taste mouth . 
 Sep 21 2009 	 dirty towel tiny bed 	 stay Palmer House husband two consecutive weekend ( 14 - 16 Aug 21 - 23 Aug ) , experience pleasant different reason . at first time , give ( well couple travel we ) tiny bed ( 4 ft - 1,2 m wide ! ) . small husband actually fall bed . ' move much night ( risk fall ) , make sleep quite uncomfortable . room also small , bed minimum space walk around small dresser tv top ( small hotel room ' ve ever ) .We ask change room , like couple ; hear nothing else offer not book priceline.com next time ! shame ! next stay already book ( pre pay ) , decide go anyway . check , already beg big room , since hotel full , grant we king size bed room . room least twice big previous one , good . surprise find dirty towel among supposedly clean one ( lipstick mark ) . complain course deeply apologize bring we new one . next day find night table one french fry Mc Donald 's ketchup , not eat ! cleanliness clearly poor second stay . besides , bathtub / shower combination drain work poorly , damp foot 6 ft deep water even shower , find unpleasant . call maintenance , stay pretty much , leave dirty toilet , full maintenance guy 's footprint ( still work ) .It expensive consider location ( 80 - 90 dollar per night ) , search another hotel next time . Valet parking vey expensive ( 50 dollar day ) 's poblem location , hotel . location though good , near Millenium park sight . 
 Sep 20 2009 	 beautiful hotel stunning lobby great accomodation 	 book room Hotwire stay overnight weekend . get room double bed , room spacious , nice sit chair ottoman , luxurious bed linen , nice tv , desk , chair , small adequate bathroom marble countertop . location fabulous , block away Millenium Park . park Millenium Park garage ( enter Monroe St. ) less 24 hour $ 23 ( hear $ 29 / day ? ) , walk two long block Palmer House . check quick Friday afternoon . lobby bustle , overly crowded . eat Millers Pub , friendly place around corner , head east Monroe toward lakefront watch firework Navy Pier play outdoor mini - golf place right Monroe Lake Shore Drive ( fun charming place serve bar food drink outdoors ) . Saturday Michigan Ave . lunch Bandera ( pricey amazing burger ) , lot window shopping . ' ve stay many different downtown Chicago hotel year . really think Palmer House Hilton nice hotel terrific location , worthy four star rating . 
 Sep 19 2009 	 great priceline stay 	 place $ 90 bid 4 - star hotel millenium park area end hotel . husband happy hotel . ambiance magnificent . lot high ceiling , rich , contemporary decor . room standard size DT Chicago hotel . basic amenity end great view 20th floor . concierge helpful recommend restaurant . going see Jersey boy , theater across street hotel . able walk block Union Station hotel Millenium Park , State St shopping even restaurant dine dinner , Congress Dearborn . everything close price , great deal . 
 Sep 14 2009 	 Great Location 4 Star 	 Great locationQ 1/2block Michigan Ave Millenium Park , Museums , Soldier Field . room REALLY small , bathroom tiny . mini - bar , mini refriderator refreshment center room . comfortable bed . sure ask room opposite side L train . l run 10 foot build every 5 minute . 
 Sep 12 2009 	 would stay 	 Valet could handle van top , could self park garage block away . Surface Lot block south work watch attendant try double cost amount post . after convulude parking experience tired . business service low level well Star Bucks . afternoon hotel Tea patron finish . check @ PH friendly efficient . executive floor . specific elevator specific floor . staff contact afraid make eye contact assist . room lovely . separate bedroom live / eat area plenty seating , comfortable linen . bathroom tiny . Executive Lounge cash bar start @ 1600 . Soda / Coffee etc avail throughout day . Continental Breakfast complete . Ck efficient . Theatre , & quot ; Millers Pub & quot ; even drug store within block area hotel . Loop , Museums , etc easy walk hotel . 
 Sep 11 2009 	 definitely would stay . 	 beautiful hotel , walk distance everything , clean , fun . stay one executive floor , enjoy nice breakfast , snack dudre day , along happy hour 5 - 7pm . thank Palmer House ! 
 Sep 11 2009 	 rough start turn great stay 	 book two room Priceline $ 67 , cost one room Travelocity . ( priceline guarantee space two people , three ' want take chance ) . stay , plan change need book another night downtown one day advance . Palmer House desk offer rate $ 199 , travelocity offer $ 149 . go Priceline , time bid $ 75 . accept nearby Hyatt . rough start -- initial arrival Palmer House , 8:45 p.m. Saturday , Sept. 5 , tell hotel sell nine room yet occupy , clean . would choice type room give King Bed smoking two Doubles Non - Smoking . tell wait would 20 - 30 minute would call cell phone room ready . return wait , clerk give we $ 125 voucher Lockwood restaurant , primary dining offering . wait hour finally go desk , staffing change . tell one room ready , could check , would deliver key second room ready . 11 p.m. , two hour arrival , go front desk wait line 10 minute get key second room . also worth note bellman service bag really optional . allow grab cart handle bag . take bag secure hold area bring room check - in . end tip twice there . the room -- smoking room really smell bad upon enter , adjust quickly stay three night , even though probably could move second day . spacious enough two . room two double little tight , still would acceptable three people give low price . bed pillow good well hotel ever stay . really fantastic . room well equip shampoo , iron , blow dryer , etc . tv outdate 25 - inch tube model . " classic " décor taste , especially garish curtain , pleasant expect photo find Flickr Google Images . public space -- hotel shine would go back . palmer House world ' large hotel . lobby world - class spectacular , adjoining space elevator entry room quite special . three morning spend lobby wait family member coffee make shortcoming . play background music lobby elevator include soothe selection Dean Martin / Sinatra type stuff heyday hotel ( apparently Sinatra play Empire Room lobby . ) food -- starbuck hotel ground floor . lockwood restaurant nice , pricey taste ' voucher . use voucher two morning , $ 125 get four breakfast buffet ( $ 22 ea ) , Belgian Waffle ( $ 12 ) , coffee soda . breakfast good , basic item choose ( egg , potato , sausage , cantelope ) really well free buffet offer chain like Holiday Inn Express . location -- Great . two block Millenium Park Art Institute , right next train loop State Street Subway entrance , three block south river ( subway handy get north Michigan Ave . , within five block contemporary art museum ) . eatery near hotel include Corner Bakery next door ; Miller ' Pub around corner ( classic steak , roast beef rib , many entree $ 15 ) ; italian place next block ; Berghoff brewhaus german restaurant two block away . also two irish pub restaurant within three block , right river State Street ( one 10 - oz angus burger fry $ 6 ) . CVS across street , lot shop within couple block , include TJ Maxx H & amp ; M. past stay Hilton Garden Inn near north end Michigan Ave . , find stay prefer character loop . parking -- avoid $ 52 / night valet cost , park Grant North underground garage Millenium Park . pedestrian entrance one block hotel . convenient cost $ 29 per day . time limited car use make work . make multiple trip , free in / out valet might attractive . 
 Sep 11 2009 	 good good think ! 	 first impression grand , ornate hotel . walk hotel Chicago station take 10 minute asit quite easy find . lugged case stair first floor lobby reception discover escalator . arrive bit early could not early check without pay additional $ 25 . leave luggage ( charge ) go walk time right . find reception staff bit aloof quite hard understand . rattle everything quickly 's hard take everything . anyway 4 we offer up - grade room . extra $ 29 dollar per night could upgrade executive level , give we use executive lobby , continental breakfast , hor d'hoeuvres 5 7 pm , snack drink day use pc . decide would good move breakfast 4 would cost $ 29 dollar 's . also mean could use executive lift not stop floor . definitely worth food drink provide really good . room nice , ( although nothing special consider executive level ! ) . shower nice though , 2 shower head . housekeep ok although usually happen , despite fact four we not leave right number towel keep phone . meal lobby restaurant one evening , ok , price not keen rush back . location good we go Chicago Theatre well be really close . 15 minute walk magnificent mile 30 minute Shedd Aquarium . enjoy walk explore lovely walk along river . would definitely go back . first visit Chicago thoroughly enjoy . think hotel could improve staff could little less stuffy friendly . 
 Sep 9 2009 	 nice 	 hotel definitely great place stay city . lobby restaurant fantastic posh . room clean bathroom marble - tastic . definitely recommend- especially since can not beat location close Millennium Park Art Institute . 
 Sep 8 2009 	 Priceline way go ! 	 bid $ 64 / night Priceline , know expect give previous review . would highly recommend whoever plan stay hotel become Hilton Honors member , be free allow we bypass fairly large line - up regular check - in desk . although lucky enough give room executive floor free , ( $ 39 / day upgrade ) labor day weekend hotel fully book . fairly satisfied room . 10th floor , away El - track face one internal courtyard , view opposite face room . quiet , one choose neighboor surround family child . anyway , give small amount time spend room not matter much . clean crew fantastic staff encounter friendly professional . also use business center 7th floor print boarding pass free ; use internet charge credit card swipe . Lockwood cafe offer 2 - 4pm tea time cost $ 40 / person , little steep opt skip english sandwich scone ; ) however look nice afternoon tea , beautiful surrounding probably disappointed . 
 Sep 8 2009 	 can not say enough great thing Palmer House ! 	 say enough great thing Palmer House Hilton . great stay ! hotel absolutely beautiful ! clean decorate nicely . bed comfortable not want get every morning . room spacious two double bed two full bathroom ! staff nice helpful . complainant would Sat . morning holiday weekend one concierge desk busy . great location ! block away Millennium Park , downtown shopping , Chicago Theatre River ! 
 Sep 8 2009 	 Room feel like closet 	 exterior lobby hotel beautiful . staff friendly . location excellent ; block Art Museum . room incredibly small ( ~150 sq ft ? ) . bring crib could hardly move . tiny desk one chair nowhere else anyone sit . eat floor . bathroom narrow could get without door open maximum extent . coffee maker room . needless say , would recommend hotel family . get room Priceline good price , get would glady pay decent sized room . 
 Sep 6 2009 	 perfectly unremarkable good location 	 first , positive : Palmer House Hilton well - locate Loop , particularly be go use transit . 's Monroe State Wabash heart Loop , Monroe Red Line El stop directly outside State St. entrance , Adams / Wabash el stop outside wabash entrance ( Green , Orange , Brown , Purple & amp ; pink line ) . Monroe blue line stop block west . the old world lobby gaudy grand , perpetually busy . staff part friendly . 's starbuck one level lobby ( caveat : price high non - hotel ' Bucks ) .The cozy room clean uninteresting , standard Hilton decor . housekeep excellent . the hotel , despite old , feature pool health club . but ....... , room small , bathroom TEENY ( moderate - price London hotel bathroom small ) . also , in - room television date . ( get flat - screen program , people . ) wait elevator check - out time Sunday test sanity . for $ 62 per night rate get Priceline , Palmer House fine . not spend great deal time room anyway , small room not bug much . that say , would not pay rack rate hote . 
 Sep 5 2009 	 remind dorm room college 	 walk room measure 10x15 , little big dorm room college . window overlook wing hotel remind movie blind open brick wall . lobby beautiful misrepresented actual room . bed uncomfortable . 
 Sep 4 2009 	 excellent location beautiful hotel show age 	 wife spend several night getaway excursion . not choose -- Priceline give $ 70 . have pay book rate , $ 175 , would less pleased . trouble checkin . small room bed clean comfortable . Starbucks lobby godsend . would read horror story staff seem friendly enough . $ 70 , 's steal . online face value , much . definitely return get similar price . 
 Sep 3 2009 	 $ 75 bid priceline ... diamond level floor ... sweet 	 unsure hotel mixed review , love . upon check - in tell would stay Diamond Level floor . huge room king bed . walk bathroom , realize handicap accessible , shower flush floor . shower head , detachable one could raise show head level . annoying take shower , get job do . read review , seem like small problem . every night request water room , bring we free charge ( assume Diamond Level perk ) . locale great we near Millennium Grant Parks within walk distance mad Mile . 
 Sep 3 2009 	 nice big hotel convenient location love Priceline ! 	 second time use priceline bid lodging . successful stay first hotel use priceline , glad use Priceline . time experience prepare . go tripadvisor search city want stay word priceline search . bring review people mention accept bid . give idea low amount would accept . bid $ 65 accept assign hotel . like ritual , know would stay , go read reviews hotel . not much concerned negative review anymore .. learn expect . small bathroom , price parking , huge number room hotel . amenable switch room request to . for we , room neat , standard size , clean . corner building get two window room . luckily we , quiet side building would not want side 's next train . not think would problem we ask room change get put noisy side . problem small bathroom . feel uncomfortable hate .. minor issue . like say review , price pay , happy anything . even business trip company pay full price .. not much complain anyway . oh yeah swimming pool small -- well swimming pool guess . and complainer pay internet connection . ' ve never charge internet stay hotel , really new . cofee maker room -- seem industry 's trend slow econonmy , get use it . we self park $ 36 ( unlimited access bill hotel ) instead hotel 's valet parking $ 51 . self park building adjacent hotel walk non - existent . problem ! beside , 2 day stay area , never even use car . hotel block southern end Magnificent Mile . 2 block Art Institute Chicago offer free admission Thursday Friday 5pm-9pm . think great would not pay full $ 18 / adult get . love Corner Bakery next hotel chill Strawberry Almond Swiss Outmeal . find great restaurant town ! 's call Weber 's Grill . ' ve never tender steak BBQ chicken ( BBQ rib not reat though ) . come back visit Chicago , would restaurant . overall , would stay hotel . 
 Aug 31 2009 	 rest weary 	 let preface review first say ' priceline ' reservation therefore expect get slightly less stellar room Palmer House Hilton . price pay question write review ... decide Hilton classify ' 4 - star ' hotel priceline ... find thing 4 - star hotel . first ' pro be ' * great location . * room , clean . small side certainly workable , even though bed appear something queen full size , 6 ' 3 & quot ; husband not comfortable . * never long wait elevator * starbuck lobby convenient early coffee run ( coffee maker room not bother ' m starbuck junkie ! ) con : * size room not bother , bathroom , small . small person hard time get shower ... tight squeeze b / t door toilet ! * plumbing could use work . understand old hotel , swear hear every time someone flush toilet entire 12th floor . loud ! also water pressure shower highly variable , temperature . guess shift warm freeze blaze hot serve wake , welcome ... * wall paper thin . big problem . couple kind domestic dispute going room next we , NIGHTS , start around 1am . actually consider call 9 - 1 - 1 first night , bad ( , ' m exagerating ) conversation foreign language could clearly discern someone danger . hour hear neighbor cry scream , ridiculous . second night start 1am , quickly retrieve earplug , block noise . obviously Hilton 's fault ( yell part ) , renovate floor .... tell .... question wall would reinforce renovation problem noise filtration obvious ? ' m certainly person problem , read review . overall stay disappointing since room sleep ... thing could . ' m surprised would classify 4 - star hotel , give plumbing problem , noise filtration issue , lack ammenitie . much well room Holiday Inn , ' 4 - star ' denotion questionable ! course someone else might superb room , guess luck draw hotel . not think would take risk . 
