great 	 Mandalay Bay beautiful property extremely well - maintain . clean , & quot ; standard & quot ; room large well appoint find employee friendly service excellent . for we one drawback like european - style soft pillow top mattress bed , will happy bed . prefer firm old - style hotel mattress back support . none bed board provide thin help . let provide thought several subject : eat Fleur de Lys , Aureole , Rick Moonen 's RM Seafood Border Grill , along one brunch buffet one lunch buffet . first 3 restaurant outstanding well know chef behind . case Rick Moonen , live Vegas on - site often . think Fleur de Lys absolutely outstanding would rate Rick Moonen 's # 2 first 3 high - end gourmet restaurant . expensive worth . Border Grill excellent mexican restaurant actually get healthy mexican item . try turkey Tostada , instance , delicious healthy not eat shell . portion big gound thing get excellent . we think buffet great , especially consider price much high say Mirage Treasure Island . find many item buffet prepared manner deteriorate fairly quickly sit buffet . item , like flank steak instance , top quality . would try somewhere else . if want save one meal day good alternative food court locate walkway Mandalay Bay Luxor Excalibar Casinos . several franchise operation include Quiznos Subs normal franchise price . go back Casino upstairs Mandalay Place will find walkway . many comment location Mandalay Bay find negative . seem much quieter weekend ( althought obviously busy ) & quot ; zoo & quot ; like would consider Mirage , instance . also free tram Mandalay Bay Luxor , Excalibar MGM run back forth not wait long one . get MGM near center strip less mile walk Mirage would consider close end main strip hotel . significant negative we Vegas fact way behind curve term smoke regulation . still permit smoking casino sportsbook . week 's busy bad weekend casino particularly busy smell smoke everywhere go . can not escape can not sit game casino sportsbook without probability smoker sit near make bad . & quot ; smoking & quot ; area casino big drawback we ... fact , drawback may return Vegas finally leap 20th century ban smoke casino . 
 second home 	 everything great alot trouble Business Center hotell 
 Nice Hotel shame unfriendly unhelpful staff . 	 room nice bed comfortable . room service staff bellboy friendly professional . as come Las Vegas get marry , least five message send hotel we , recieve none , Reception tell we , job pass message ' . also treat good friend indifference try order pay bottle Champayne go room . on day wedding , go Spa makeup do , tell , ' we do not bridal make - up hotel ' . faced make - up ' most important day life ' , go Hair Salon get hair do anyway . offer Birdal Make - up service . surely spa staff know Salon tell ? salon staff friendly , helpful professional . on check - out ask use day room , tell expect pay another $ 30 use Spa day , receptionist tell we ' no hotel stay day room ' . first hotel ever stay offer use day room . 
 enjoy first time Mandalay Bay 	 stay Mandalay Bay 3 night . normally stay less expensive casino buy 2 night get 1 free special make within budget . reserve least expensive room low floor receive room 30th floor strip view ! eat Runjungle Rodizio eat brazilian barbecue . really like would eat . also eat House Blues breakfast . go back next day get 2 1 . room nice ipod alarm clock big tv 's . bathroom big tv watch tub double sink . wide variety slot $ 10 min crap table 6 table go time . would stay ! 
 's 5/5 	 stay Mandalay Bay four night mid - November , celebrate birthday . overall , like hotel would probably stay . check fast easy ; Monday , weekend crowd . check - out also easy , long line Friday , UFC championship event take place follow day . express check - out available roon tv , must use credit card . use credit card check - in , actually pay cash via debit card check - out , use desk . service friendly informative . bell service also fast , friendly helpful . bellman call housekeep we take care of:1 . pillows2 . Mildew shower stall ( take care regular maintenance ) 3 . door toilet stall rehinge . these item accomplish quickly . the room large , bathroom . overall , clean keep way . read light bed not work engineer could not fix . instruction price list mini - bar ( although ask one ) , careful . 's expensive , mini - bar always . : be get sensor , pick something take something fridge , charge room within 30 second . food hotel terrific ! eat Lupo , StripSteak , Raffles , China Grill & amp ; room service , excellent . mix : premier restaurant locate top thehotel extremely pricey . bad experience . drink check view . soon see host stand walk restaurant bar , least six man dark suit nothing food prep service . eye we suspiciously . seem bouncer . music bar blasting ( could heard dining room ) . order two drink , go onto terrace check much - ballyhooed view . come back bar , half drink go . stem glass sticky . next glass $ 3 cash - , charge drink room . obviously , someone drunk glass . bartender skeptical , feel sticky glass see money , make fresh drink . ' m glad press point ; cabbie take we airport tell we 's serious problem & quot ; date rape & quot ; drug drink , make sure keep hand time . the casino clean , plenty machine & amp ; table , good drink service . ground lush lovely . beach amazing . we see Lion King wonderful . ticket agent helpful ; knee problem suggest ADA seat , perfect . overall , good experience , recommend hotel would stay . 's end strip though . be look thick thing , 's . 
 Great Hotel 	 stay family 8 day attend conference . absolutely love ! room amenity great , fabulous view bed comfortable hate leave . everyone friendly front desk staff maid cleaner . see people clean hour day night , even dust cornice pillar . food expensive find case everywhere Las Vegas . love free internet kiosk confirm flight print boarding pass . would return hotel . quiet - hear noise adjoining room not bad . 
 beware hotel commit fraud 	 stay Mandalay Bay ( stay 20 hotel 3 month every year ) August go check hotel apply total mini bar account ( hundred dollar ) . use mini bar call front desk take 40 min answer . apologized say could check tv system mini bar bill would removed ( straight lie ) action require part . go Canada cruise Alaska return check Mastercard surprise total bill include mini bar , immediately contact Mandalay Bay apologize say credit already process would account 14 day ( straight lie ) . rechecke back Australia mini bar bill still credit card contact bank submit contest . bank contact Mandalay bay simply send hotel bill never sign agree say charge ( dishonest say least ) . start fraud investigation Mastercard waste time . say stay many hotel every year never issue Mandalay Bay either incompetent straight Fraudsters . would never allow anyone know stay dishonest establishment . 
 ABSOLUTLEY FABULOUS HOTEL . TOP CLASS . 	 hotel epitome class . room see believe , service outstanding food unreal . stay 3 day trip impress cancel trip phoenix go back 4 day later . be return july 2010 . can not wait . 
 Oct 25 2009 	 will road Mandalay Bay ! 	 well , go Vegas celebrate birthday . start con Mandalay Bay , finish return . 7 we make trip request room next . never happen . 9 floor apart ! ! problem bathroom fan . 's window bathroom , fan ! end gripe . all beautiful hotel . 's plenty place get coffee morning . casino floor really nice looking ( know look dingy depressing ? ! ) , be definitely cool bar restaurant , awesome spa ! 2 treatment do love every moniute ! plus , Mandalay Bay really cool pool set . wave pool , lazy river , cabanas , private pool , beachside casino , etc . definitely spend whole day ! 's tip : want get innertube , like $ 25 . big deal right ? probably lose much slot machine . well , look around people happen leave , be always someone try sell innertube half price not want take home ! buffet pretty cool beakfast . not forget check Mix , Foundation Room spectacular strip view ! ! ' m go back March ! ! ! 
 Oct 25 2009 	 stay definitely highlight trip 	 family 's first time stay strip . Hawaii , usually stay downtown area great package deal get meal . however , able stay mandalay great price , though pay additional $ 28 / night ( 3 night total ) upgrade see strip 31st floor ... worth ! small glitch experience upon check - in due keying system , everything else great ! room spacious , huge bathroom ( love his / her sink , soak - in tub , separate toilet ) , bed comfy , service top - notch . young child , would great use refrigerator , make . also , be bit irritate snack bar item accessible ( move get charge ) , easily fix call front desk ' m sure verification housekeeping staff . order room service one night expect inflated price , portion huge tasty ! not able use pool ( cold we Hawaiians ) , look great definitely hope able make use next time go . rent car choose self - park , bit far ; strip , expect plan accordingly ( i.e . make sure stroller matter , whether sleep baby double cart shopping item ) . lastly , though end strip , monorail definitely make vise attraction easier make great exercise eat Vegas : ) overall , stay Mandalay definitely make trip Vegas time great one ! 
 Oct 23 2009 	 great year past 	 stay hotel every June many year , disappointed year . service quick freindly , still good & quot ; top teir . & quot ; room furnishing show wear , still nice . know ecconomy effect everywhere , mandalay show 100 little way . vallet room service slow , lift clean , need extra towel odd hour , prepare write congressman . if first trip hotel would able give high rating , however , first trip . hope Mandalay bring former standard . , next June one day stay . 
 Oct 23 2009 	 would rather stay shelter . 	 good venue training marathon . one group member collapse check - in front desk . be still hospital depart . I list occupant room , patient -- even though never check ! ! ! ! much waste space lobby , place sit . outside drop - off / pick - up point place sit . very disabled / senior unfriendly . even toll free number cost $ 1.25 room , telephone book . I spend large amount time phone calling hospital , patient 's relative , employer little co - operation management . 
 Oct 21 2009 	 Vegas Trip ! 	 great time ! really not even leave , everything hotel . wed Chapel , aquarium , restaurant , mall , casino 's . price reasonable , staff great , hotel beautiful ! ! ! 
 Oct 21 2009 	 friend wedding 	 wounderfull place stay wrong end strip 
 Oct 19 2009 	 nice way room could better $ $ . 	 beautiful hotel . seem first one catch eye fly Las Vegas . lobby gorgeous 's fish tank slate / marble floor . king room nicely decorate . bathroom nice seperate soaker tub shower , double sink T.V . corner vanity . complaint sink keep gurgle throughout day night well occasionally tub . seem though anytime someone either we beside we run water , gurgle would start continue long time . 's also south end Strip walk long way get middle action not want take cab every time . 
 Oct 19 2009 	 AWESOME ! ! ! ! ! ! ! ! ! ! ! ! ! 	 hotel amazing ! although be situate end strip ride tram free Exaclibur hotel access strip way . we amazing time . room spacious clean great view pool . pool area great . like mock beach wave pool , lazy river ect . lot chair , great drink food service . lot thing hotel food amazing ! 
 Oct 19 2009 	 Liked alot not absolutely love . 	 husband ( 48 ) , ( 47 ) friend age stay 10/15 - 18 . check 9:30 tell we want King room wait 30 min . could give we room w/2 q right away . opt King room go buffet breakfast . check room 10:30 . standard room 9th floor . desk agent offer we 14th FL room face pool , also tell we beach after - party ( Justin Timberlake concert ) might really loud Sat . night - really appreciated tell we ! ! opt 9th FL room overlook strip . room clean good sized . furnishing minimalist neutral . room look like could use little refurbishing well hall carpeting - look somewhat worn dirty . bathroom good size , shower pretty small . bathroom amenity average maid bring nice one leave tip ( not ask either ) everything work great - ipod docking station , large flat screen bedroom , small flatscreen bathroom . nice divan w / good sized desk . great mattress bed comfortable linen . Beach / pool - go arrival day already really crowded . could use pool attendant help find secure chair . not try lazy river not want pay $ 20 rent innertube - ridiculous ! ! water pool warm . really do not understand pool rate high , like pool MIrage Hard Rock much well - personal preference . pool waitress probably could use well cover lot distance service little slow . the casino nice vibe . terribly large space well . plenty ticket machine cash . seem less waitress casino well . rest complex flow well casino walkway restaurant easy navigate . not cut middle casino get . nearly impossible find table game less $ 10 min . expect especially weekend . eat buffet breakfast good . pleasantly surprised dessert - actually taste good unusual buffet experience . could use 2 omelette station wait 10 min get one . eat Fleur de Lys outstanding . pick pastry coffee Red , White Blue - pastry good ( much well Starbucks ) . lunch House Blues restaurant good . the staff friendly . Pleasant even . common area hotel nicely keep . mandalay pleasant exotic smell -somewhat islandy . try spa cost $ 30 / day work use facility - much opinion . spa treatment double use pay make use either . internet Wi - fi available $ 10 / day . computer not use ammenity . however , go Starbucks food area use wi - fi free . also , drink soda bottled water much cheap buy vend machine floor shop hotel . overall glad finally stay Mandalay . would try TheHotel next would return mandalay try something new different . also , need boarding pass print free Business Center . 
 Oct 16 2009 	 Money Pit Bay 	 clogged shower drain , could not get drink playing slot , charge $ 7 beer sport book bet , rude employee , slow , expensive room service . Vegas hotel / casino like . live Vegas 25 year , resort like . stay somewhere else ! 
 Oct 16 2009 	 Perfectlly suite - able 	 Mandalay Bay provide great venue shopping well din . set hotel stay contemporary suitable need beautiful lookout onto pool side area pool . many thing remind home like Starbucks spaciousness plushness restaurant exceed expectation . japanese lunch deal partial steal offer assortment sushi spicy tuna roll etc . overall elegance especially see lobby grand Victorian inspire entrance well stair case veranda within lobby eye appeal atmospheric . one thing note , play slot machine , ticket get stuck , help always available courteous . hope come back Mandalay Bay . 
 Oct 15 2009 	 love Mandalay Bay ! 	 husband return first trip Vegas . spend 5 night Mandalay Bay ( regular 550 room 29th floor fabulous view strip hotel ) love . love smell hotel ! check in / check breeze . room clean comfortable . read lot review hotel really know expect . Mandalay Bay exceed expectation far . beautiful property . elevator busy ( early October ) hard understand complaint . restaurant little pricey , food service excellent . like casino shuttle Luxor etc . beware - not run noon . shop Vegas , enjoy gift shop - nice nice sale , . would definitely stay . hate leave Vegas . 
 Oct 15 2009 	 Great Hotel 	 Loved hotel . room great , view night magical hotel lobby casino excellent . can not wait stay . 
 Oct 14 2009 	 Nice Hotel 	 recently travel girlfriend Vegas attend conference work . conference Mandalay Bay Resort Casino , able stay resort several night . get airport hotel , take round - trip shuttle $ 13 per person . work really well . mandalay Bay Resort Casino ground huge everything need right fingertip . room nice , really decent bathroom . stand - up shower , separate tub , sink separate room toilet . resort , walk Luxor & amp ; Excalibur via tunnel casino , ' easy get MGM Grand , NY ny , etc . . inside resort , ton shop , everything pretty expensive . give idea , convenience store resort charge $ 8 small tube Crest ProHealth toothpaste ( ' forget toothpaste home ) $ 6 bottle beer . also , practically nothing include room price . internet access $ 15 per day – go Starbucks Resort , connect free Wi - Fi . also , order work gym , price $ 15 per day . ' bother shop hotel - good shopping Forum Caesar ' Palace . store Forum mid- high - end fashion . inside resort strip , ton restaurant option , , everything resort expensive . would say good bargain resort Border Grill ( mexican theme ) . food really good , average price . restaurant hotel area also find Resturant.com . ' use Restaurant.com site year ' really great deal ( get $ 25 gift certificate sale $ 2 save significant amount money food ) . willing spend decent amount money food , ' recommend Stripsteak inside resort . 28 - day aged steak good ! ! ! one tip would ensure restaurant go actually strip unless rental car . service Vegas outstanding . go Vegas 4 year ago stay MGM Grand ( nice nice Mandalay Bay ) service time Vegas okay . ' weird , think recession make Vegas consumer / customer friendly . 
 Oct 14 2009 	 worth money ! 	 Loved Hotel , easy check , express check . held bag till flight leave . late check additional cost . maintenance issue less 5 minute fix ! ! ! end strip long walk EXCELLENT ! ! ! ! ! ! 
 Oct 14 2009 	 new hotel Vegas 	 attend Photoshop World several year stay different hotel . year decide stay conference hold . got good price free internet via conference . nice , large clean room . large bathroom , nice bed , great working table , comfy chair couch . like large window . thing miss would coffee maker - morning coffee without call room service would great ! nice large HD tv 's plenty channel . noise level - hardly noise -- except connect door . could hear couple next door yell whole time . come Vegas scream . like casino - little smoke smell . take walk trip strip notice loud casino -- loud music . Mandalay Bay music , not face . relax return visit several casino . not time visit ' beach ' trip , great view room . look fun inviting . great kid . 
 Oct 14 2009 	 good experience Mandalay Bay 	 husband Vegas celebrate friend 's birthday . Mandalay Bay choice , course , want wherever want stay . due flight schedule arrive early ( noon ) please able check get room right away . room spacious comfortable . ' ve stay several different Vegas hotel year first time not feel like walk another couple mile inside get room . nice bonus ! breakfast House Blues one morning find good food reasonably price ( Vegas ) . little bit pool time ok . wave pool nice comfortable temperature 's saltwater be buoyant ... consequently be exactly like bodysurfe ocean . still fun . week yet chair appear quite full afternoon ( lot towel leave behind not get pick ) . see lot cocktail waitress walk around yet one stop offer service walk bar . big deal we strange see many never observe actually take order deliver drink . location Mandalay Bay probably big detractor we . like heart action strip be go need take taxi . tip , would easily drop $ 20 ( way ) ride drop near Caesar 's Planet Hollywood . , big deal not kid think walk . pleasant stay . hotel anywhere else would gladly stay . like & quot ; middle & quot ; thing likely go back . 
 Oct 12 2009 	 nice look hotel nothing free 	 mandalay great look hotel , room really gorgeous , great bathroom huge bath , big comfy bed nice furnishing . however extra include , even net basic coffee / tea make facility . parking free bonus . not bother room service , super expensive food awful . matter hungover crawl way breakfast buffet downstair . the mandalay start strip pain want get action . free tram TI NYNY handy . pool / beach area pretty amazing , guest . 
 Oct 12 2009 	 Great Location Clean Rooms 	 stay Mandalay Bay Resort 5 night 's . clean room . friendly employee 's . complaint high price food Restaurants . bring float pool not pay $ 25.00 buy one . 
 Oct 12 2009 	 great hotel ! 	 stay week mandalay highly recommend . room big elegant . one tv bedroom another tv face bathroom . perfect ! ask smoking floor . like smell entire hotel : sandal incence . perfect ! hotel offer breakfast restaurante inside offer . casino also beautiful : spend hour without notice . light smell invite stay . also room service it´s good coffee . try free tram connect Luxor Excalibur . service every 5 minute ! 
 Oct 12 2009 	 gorgeous venue something everyone 	 want gamble , be cover . nightclub live music ? ' ve get . beautiful pool manmade & quot ; beach & quot ; relaxation day . restaurant please every palate . ( small ) complaint : room service can not seem keep food warm ... 
 Oct 11 2009 	 not smoke -- look stay SOMEWHERE ELSE 	 husband go anniversary last week -- third trip Vegas 5 year . choose hotel size , variety restaurant , pool area . good : staff friendly helpful . room anice -- great view , spacious bathroom tub . love lazy river wave pool , great way spend afternoon since not hot . great meal Border Grill , Spago , Burger Bar . buffet OK -- efficient , short non - existent line . bad : SMOKIEST casino hotel ' ve . yes , smoke casino will not change , Mandalay Bay seem bad . ) smoke - free table like many casino , b ) Davidoff cigar cigarette aggressively sell around room , C ) ventilation seem poor -- smoke permeate everywhere -- restaurant , lobby -- even hallway non - smoking room ! STUNK end night play casino . other ( include Bellagio , Hard Rock , Cesars , MGM ) . also , pool 's & quot ; beach & quot ; little like giant ashtray -- feel clean sit pool area . vacation still great , would probably stay casino hotel . 
 Oct 11 2009 	 one well overall stay Vegas 	 Vegas many time stay lot different hotel one well overall place stay Vegas . sure - locate end strip , exactly hard get cab Vegas go want go . sure - nice Wynn , but also pretentious high end hotel . bottom line -- pretty nice hotel overall , great pool good house restaurant . 
 Oct 10 2009 	 Nice ! 	 enjoy stay ... great location lot shopping , great restaurant love lazy river wave pool ! 
 Oct 10 2009 	 pleased - great value 	 stay 9/26/09 - 10/2/09 . got great deal Orbitz . arrive 10:30 hotel . room ready , walk around bit , lunch , time ( 12:30 ) , ready ( great belive check time 3 pm ) . 33rd floor view entire strip mountain . fabulous ! room spacious Vegas ( previously stay Mirage Bally 's ) . bathroom large 2 sink , separate shower stall tub , separate door toilet . bed comfortable nice pillow . flat screen tv wall nice . we immediately go pool , difficult get chair time , suprise Sat . 1:30 pm . next day trouble get chair . pool excellent . ! lazy river really great ! could purchase intertube little $ 20 , buy one , swam float , lot fun . also enjoy wave pool . I go gym inside Spa . please $ 20 / per person per day , instead $ 30 read elsewhere ( $ 30 want use whirlpool locker room ) . addition , $ 45 3 day pass gym , purchase . feel fair price lot cardio equipment gym , problem get machine , bottled water also include . also windy path think quarter mile outside pool area run free , not attempt it . the hotel good reasonable place eat . good 2 1 breakfast House Blues . also eat Border Grill ( Mexican ) Cafe Giorgio ( italian ) , moderately price good food . special buffet could breakfast , lunch , dinner $ 35 / day per person , activity plan outside hotel . go hotel activite , notice Mandelay Bay spacious / less crowded quieter hotel . go Shark Reef inside hotel , feel worth $ 17 / per person . the negative could say take abour 1 hour get strip hotel , even monorail . tram Mandelay Bay take free Excalibur . walk MGM Grand take another 10 minute . inside MGM Grand walk way casino mall get monorail take 15 minute . overall though , would definitely consider stay next time plan trip Las Vegas ! 
 Oct 10 2009 	 fabulous spot relax Vegas 	 Mandalay Bay excellent choice family . love location remove rest strip , peaceful family - orient , although still Vegas . favorite part sandy beach wave pool lazy river . service excellent hotel beautiful . 3rd trip Vegas , first time Mandalay Bay , definitely good trip . classy , clean , upbeat , , , , a refreshing change much Las Vegas ! 
 oct 9 2009 	 Mandalay Bay 	 Sweet tub ! great restaurant ! great helpful staff ! Fleur de Lys great . House Blues rock ! 
 oct 9 2009 	 mandalay great - lot fun celebrate friend 's 40th birthday . 	 Mandalay Bay nice , well - round hotel , great value . 's BIG hotel take couple day get know way around . wave pool - awesome . get 9:30 a.m. get 2 lounge chair together . Kids 48 & quot ; allow wave pool . $ 10 drink pool - bucket beer probably good bang buck . lot great restaurant hotel - ate would recommend : Strip Steak , House Blues , Sushi restaurant . happy hour House Blues great value . easy hop tram Luxor walk New York roller coaster . see Criss Angel 's show Luxor - give 7/10 . shopping , taxi Miracle Mile shop - stop Cheeseburger Restaurant grab Mai Tai big plastic pineapple cup go ! 
 oct 9 2009 	 good experience life 	 try place . Casino Pool everything absolutely perfect . back year year excellent customer service amazingly good time . 
 oct 9 2009 	 great pool area whole family . 	 choose Mandalay Bay pool . wave pool great toddler since shallow area wade . preschool enjoy float lazt river hour . hot tubs fun age . bring innertube not need spend money rent buy one hotel . the downside hotel price food . quite expensive feed family 4 nice Vegas hotel . buy snacks beverages local drugstore save money . 
 oct 9 2009 	 's OKay 	 always think stay one much nice hotel would & quot ; well stay & quot ; , though find MB hotel overprice spend time ( 5 day stay ) near hotel . room , label suite , nothing like suite . think bathroom nice part yet room drab average . hotel 's eatery overprice fairly empty 4th July weekend stay . check shark exhibit $ 18 pp , 10 minute walk thru idea expect . pool area crowd , expect July , clean , yet allow take mini tote beverage leave door hope one take ( one ) . think stay MIrage , Alexis Park reasonably price hotel much well room , actual suite well price option buffet eatery . ' m say hotel horiible , nothing price pay ! oh tattoo shop RIP ! unless wan na pay hefty price tat will need touch immediately , would not suggest spending dough ! 
 oct 9 2009 	 wonderful . 	 stay Mandalay Bay 5 time wonderful stay one time . room nice clean , hall spotless , elevator fast , hotel lay nicely , pool clean huge , buffet average worth money . shop good price mandalaybay.com go price right . pay 350 dollar 2 night 1200 sq foot suite , 20 dollar resort credit .. reason stay Mandalay Bay jacuzzi tub room . good strip . 
 oct 9 2009 	 first experience 	 first time Vegas & amp ; love pool ... many choose ... wave pool & amp ; lazy river fun . Stayed ' til wrinkle . : ) side trip Red Rock Canyon amazing ! close - by , 25 minute away . Shark reef interesting . food good , convenient lot choices- bit pricey though . bad thing- not like smokey casino weekend smoke make throat sore : ( 
 oct 8 2009 	 March Madness 	 stay 5 night first week March Madness . place busy previous year could people $ $ travel Vegas . room great view strip . service great . get player card make sure check desk checking . get one night free . plan next trip March go stay . pool great ! 
 Oct 8 2009 	 place rock ! 	 love . make we feel want right away , except check little long rough flight ! 
 Oct 8 2009 	 Mandalay Bay hotel 	 upgrade suite 25th floor . room fantastic , Maid service great . eat 3 restaurant bit pricy quality great . 
 oct 8 2009 	 Endless Party Vegas 	 2nd trip vegas first time Mandalay . find hotel everything need . lot restaurant , great pool / beach area , night club , gambling , ..... restaurant excellent bit pricy . drink dance gambling hang friend . seem always something go 4th day ready leave . wind noise room window constant beat music day night hard get sleep . one day would kill . maybe place young crowd . pool nice , life guard keep blow whistle seem lot rule . not understand 7 lifeguard could not gently talk people instead keep blow whistle ask people move line . guess 2 ft deep wave pool extremely dangerous . main point hotel locate far end strip long haul attraction . also find tram stop run 10 pm get tram find walk excalabur bummer midnight later . point place sit hotel except casino bar pool . check go beach gamble drink . get comme go . also minibar register touch anything pick charge . 
