great 	 travel San Francisco get marry choose Intercontinental base 's star rating , review traveler location . room spacious , room service food delicious location hotel convenient get to / from SFO various point interest city . aspect stay think useful traveler consider hotel:1 . hotel place $ 200 hold fund credit card debit card DAY stay . fund available period time . end stay , actual expense total remain balance frozen fund release back card . spell hotel 's website third - party reservation website pose problem we , prepare lose $ 200 spending money day . information make available guest prior arrival . hotel desk clerk inform we information relay we Expedia ( use book stay ) , check Intercontinental 's website could find information , either . , prominent . also could mention call confirm reservation day arrival . let clear : not problem policy holding fund , reason guest surprise check - in , inform beforehand , would allow guest plan travel budget / spending accordingly.2 . front desk service mediocre . friendly ( although rude ) surprise one ever even ask we SF . give convention hotel , perhaps assume business traveler . case . would nice ask . also , wish enjoyable stay , ask satisfied end stay .. minor point , come service , little thing count.3 . bar restaurant woefully inadequate handle conventioneer guest ( i.e . US ) . get married photo take around city , return celebratory champagne .. find seat very - crowd lounge area , waitress take order ignore we . fight way bar eventually get attention.4 . perhaps annoying part stay .. comfort room . room face east sun rise morning , room become hot . warm . hot . thermostat adjust low possible set fan turn & quot ; high , & quot ; yet still roast morning wedding shower dress . tell hotel book capacity , room available . thing control fix , still disappointing . not ruin day , picky bride groom - to - be might throw fit . finally , park quite expensive . tell would charge $ 43 per day parking hotel . $ 53 check - out . luckily , find garage DIRECTLY behind hotel ( probably one use guest ' car ) charge $ 32 / day . may sound negative , UNhappy hotel . will not choose . overall , would say 's great conventioneer , mediocre people travel leisure / special event . note : tell hotel getting marry . expect want preferential treatment . criticism note basic service base expectation special treatment . every guest entitle comfort , care clear understanding cost stay . 
 great time ! 	 love room , restaurant , spa , surround area sightseeing restaurant . great time would go . 
 shiny bright hotel let bad service 	 agree recent reviewer identify service problem hotel . good , would say inconsistent . bell desk , valet parking , housekeeping , restaurant staff pleasant helpful . front desk staff , however , largely unhelpful , slow , least one instance , unprofessional . check take long usual , person check we consult supervisor multiple occasion ask seem fairly routine question . use & quot ; buy one , get one weekend night free & quot ; certificate ( IC 's Ambassador program ) , supervisor actually complain loud customer certificate never give hotel advance notice use . actually voice complaint face . think highly unprofessional , especially since & quot ; buy one , get one & quot ; program suppose work : customer ask provide advance notice use certificate . end , even though originally book room rate suppose include breakfast , supervisor inform we would get breakfast second day use free certificate . although understand logic behind policy , information convey we rather unpleasant haughty manner supervisor , leave bad taste mouth . check also take long usual . even though three people line , end take nearly 15 minute front desk staff ( two different people check - in pair ) get we . without make eye contact , front - desk agent mumble apology wait . big deal , another illustration amateurish level service -- probable lack adequate training -- front - desk staff . the hotel quite shiny bright . room , other mention , spotless relatively spacious , nice view city . bathroom large , separate shower tub . location convenient Union Square Moscone Convention Center , although tradeoff far away classically & quot ; San Franciscan & quot ; neighborhood Nob Hill , North Beach , Russian Hill . ( first - time visitor city , would recommend one Fisherman 's Wharf Nob Hill hotel location , repeat visitor , location fine . ) breakfast buffet main restaurant excellent , well - prepare array dish . gym also well - equip spacious . notwithstanding solid & quot ; hard product , & quot ; bad service front - desk staff leave less warm feeling hotel whole , make think twice book another stay . 
 look package deal 	 originally go try book hotel use hotwire couple month plan stay certain hotel hotwire go allocate . decide wait close arrival date see special available . glad wait deal - escape San Francisco Package include accomodation two , breakfast two , complimentary parking , two cable car ticket base upon availability maybe extra $ 40 night ( sure ) package deal make stay great value , look anywhere $ 30 + day carparke hire car close deal . not go rave much hotel room , except say excellent stay . we enjoy complimentary breakfast every morning , great full buffet fill breakfast mean could often skip lunch would rather sight see eat somewhere . staff breakfast polite really great talk advice ( ask local ) . one night return late hotel ( 10 pm ) skip dinner due Alcatraz tour starve food . unfortunately restaurant close could not dine let we order full restaurant menu eat bar area . suit we perfectly not really suitably dress restaurant really want something eat quick possible could return room . food serve fantastic wash couple local beer bar . we look stay Westin St Francis happy deal get , WSF special time stay twice price pay here . good spot shopping , one primary reason visit SF . couple block away Union Square . even take dodgy way back hotel one night street north hotel dining late night good , little seedy drunk street . could not fault place , mention think design business stay casual overseas tourist . quite often people wear suite lift elevator . 
 Aug 27 2009 	 Saphire Beauty 	 year , spotlight family vacation place take Amtrak Train across country Buffalo , New York way Emeryville ( San Francisco ) , California . 2,000 mile ride rail amazing experience , train come 's final stop . EMY , organize place stay ; await impending road trip south along coastline California . please note , hotel book month advanced , therefore rate reasonable hotel choose vacation , therefore ; confirm great rate would accompany walk - in rate . to begin adventure , need stay San Francisco , train arrive across bay Emeryville 5:00pm leave tired passenger look get refresh 4 day train . , put charge choose accomidation room would use vacation . among ton speculation excitement household , quote Intercontinental San Francisco among hotel . one , course , come top cite good location ( close train station , in- out - bind highway ) , Intercontinental Brand ( one luxury excellence ) , various traveller review photo property . rate secure , room book . difficulty book online intercontinental website quick call provide 1 - 800 number fix that . my sleuthing discover offer various room various price ( course ) , one stick rest . hotel offer we accomidation we & quot ; 2 Queen Bedroom Suite & quot ; . room suppose fill 2 adult patron , call 1 - 800 number , pull string place we room 2 adult 1 child . room promise wall ceiling window , two queen bed ( plush bed , pillow whatnot ) , large business desk , oversized bathroom , much . everything anyone would want room , personal business traveler . now , enough talk room suppose look like , let us get experience . really like , well folk ... absolutely fantastic ! would go far say favorite hotel , . title still hold true Hotel Indigo Amhurst , New York ( reason go in - depth later ) . hotel . sparkle glimmer blue upon horizon smog infest city . location Howard Street perfect place , major highway connect city Oakland Airport , convenient spot . hotel , probably note picture bright blue tint floor ceiling window . hotel 33 story tall , impossible miss anywhere . upon arrival , greet friendly valet staff hotel 's porter . offer take luggage park rental car compound downstairs . , begin sway positive . book hotel , agent warn we would parking charge , would steep downtown San Francisco . porter inform we total charge one night 's parking hotel would $ 49.00 taxis fee . yes , correct : $ 49.00 PER NIGHT , per VEHICLE . be like choice per park , watch . may well take limousine service to / from wherever go , please warn . also notable , California charge parking tax . work park $ 58.00 . wow , good start . the parking issue quickly accept , trudge lobby around 6:00 pm night . walk upto check - in counter , wait service 2 minute desk busy another customer . shortly 2 minute time , another member desk staff arrive process arrival . welcome we hotel , provide we upsell Intercontinental Ambassador club . , not pay , $ 150 may bit steep , hit age majority , probably join Ambassador plan . help Prioroty Club account , will do sure . give key ( jet black ' intercontinental ' card ) send 7th floor . little disappointed floor , would like higher , see window , porter ( follow we bag room ) describe place high floor room stay long period time . though not impressed , alright , nothing really look late night . we lead room , bag tow . key open door , like aura blind light subside produce amazing , beautiful , awesome 2 Queen Suite . room deep ( see picture ) feature long hallway connect door bathroom bedroom . room decorate much like lobby , modern look furniture , 40 ' tv affixed wall , two plush white bed , oversized business desk , slide door reveal bathroom . wow ! much , hotel room absolutely amazing . upon enter , really able take look close feature room . tv , LG 40 ' , bed 2 3 ' feather bed add - on fluffy comforter , wall ceiling window look onto Howard St . amazing ! go little depth accomidation , would like start entry hallway entryway . enter room feature quite extensive hallway connect doorway room . area little dull , follow entryway quickly make . due hotel new , able add many different feature would come new building . lead upto would electronic control feature & quot ; Disturb & quot ; & quot ; make Room & quot ; exactly say , way require effort part guest . great innovation ! also include closet feature automatic light ( turn door open door close ) , in - room safe say large enough hold laptop ( not know ... ) , course extra pillow blanket . , course , opt take pillow could find ( 6 total available throughout room ( without take parent 's ) .move main room , introduce vast space Intercontinental . leave room tv underneath table dresser feature mini - bar storage dresser ( complete coffee machine use Tassimo technology ) . be reverse side two Queen bed . lucky get ability secure room , large ( queen ) , immensely comfortable ( feather bed topping make bed soft ) , come complete 5 pillow . whole package equal unparalled sleeping experience later evening , not sleep well long time ( hotel , ) . beside bed lie oversized business desk . desk feature new Nortel phone feature colour screen describe room feature welcome we room ( course name guest ) ! last least , bathroom . oh bathroom ! feature standard fixing ( require law xD ) , bring bar notch . shower , space entire width room , glass oversized glass door specialty shower head truely delight use use cramp shower / toilet combination Amtrak train past 4 day ! setting set : & quot ; Rain & quot ; , & quot ; Massage & quot ; , & quot ; Pulse & quot ; great get back crisp clean feeling come miss past day . bathroom also feature completely separate bathtub opposite side room . ammenitie first class , import Czech Republic company . usual , usual fixing , oh good ! everything great , night 's sleep great comfortable bed earth make night pass quickly . unfortunately , hotel stay come end , time check - out head next stop journey evening . next morning , early rise accompany bill collection . room great rate advertise , kicker parking . $ 49.00 , plus California State & quot ; Parking Tax & quot ; , stupid charge bring high 50 's . otherwise , not really surprise , leave we happy camper ! final statement , fall behind Hotel Indigo Amhurst , New York ; Intercontinental San Francisco take 2nd place list favorite accomidation . hotel stunning , brand new , full everything would ever want need . get chance stay SF , must stay , will not disappoint ! rave place get 2nd place , ask ? well , San Francisco stack city never visit . location near Union Sq . also full people panhandle , bother every second , occastionally try steal wallet belonging ( lovely experience , really ... chase idiot nearly reach pocket . ) SF good place , not go , not . small child , stay even far away . would not want scare away Big City atmosphere . try somewhere else like Chicago , give warm approach big city ! hope review help choose accomidation ! 
 Aug 27 2009 	 recommend … … we great stay 	 recommend … … we really great stay intercontinental problem , room / suite fantastic . staff helpful friendly exception concierge look we disdain brush we aside enquire could call cab , obviously beneath station chain command … get life ! ! ' comment Restaurant decide eat every night sample SF offer , bother eat overprice Hotel Restaurant ( empty throughout 7 night stay ) . bar expensive appear mostly use people business expense account ..... location , complaint ..... minute walk hustle bustle Market Street . find strange read comment poor location ' long ' walk Chinatown ? location perfect us - 10 minute chinatown/ 5 - 10 minute walk Union Square ' late 40 ' .. .. great surrounding plan spending whole trip walk around Howard/5th St ' see problem …… would recommend Hotel friend – already . would stay – definitely without question . 
 Aug 24 2009 	 Superb comfort style 	 like sleek , modern , minimalist decor combine excellent comfort , love hotel . pay low rate Hotwire , room huge , flat screen , bathroom bed . comfortable bed ' ve ever sleep , huge pillow - top mattress load pillow . immaculately clean well locate . reception staff friendly , welcome informative . downside charge internet access , $ 15 day $ 6.95 hour seem tight - fiste cheap hotel offer free . would go back , use local internet cafe short browse session . 
 Aug 22 2009 	 Great Deal slow service terrible room service 	 stay 1 night w/ staycation package deal ( include room , valet parking , hot breakfast ) . room great bar food good . service restaurant good room service terrible ( take hour food cold ) -- hotel , however , end charge we room service . 
 Aug 21 2009 	 beautiful hotel awkward service 	 stay intercontinental 3 night business . hotel beautiful . modern looking . room huge window great view . I actually stay 2 separate occasion within week . first time stay room ' bathtub , next time stayed ask one upgrade nice room . nicer toiletry well room . location hotel good . ' close Union square shopping . go place Union Square call Mocca lunch . excellent sandwich . service good hotel sometimes feel worker sniff tip . deal doorman , bell hop room service people . sometimes feel service fake friendly awkward . hotel courtesy car take area close . drive colleague office . doorman tell we tip driver even though courtesy car . ' think people ever tell tip someone . also limo take airport . think courtesy car well get tell $ 45 . reasonable never tell get car . bit awkward . room service food great nice hotel . room service person bring food room notice bill line tip already include 18 % gratuity $ 3 service charge bill . ask person gratuity include say service charge , even though bill gratuity state . feel sniff big tip . nice hotel sometimes service come bit awkward certain staff . 
 Aug 20 2009 	 nice potential annoying detail 	 spend two night hotel , choose build brand new , expect pretty reliable room . I admit book use travel - agent industry special rate give good rate , end ' ve find remoted room low part building , incredibly noisy vent right behind wall . so experience fantastic , since could hardly sleep . rest building nice , bit cold , staff . 
 Aug 19 2009 	 Comfortable Convenient 	 stay three day celebrate wedding anniversary . lovely hotel conveniently locate near Fourth Market ( downtown ) . close public transportation make easy travel around city . room comfortable nice linen well supply bathroom . staff friendly engaging . reasonably price compare hotel area . hotel suitable business leisure traveler . enjoy stay return . 
 Aug 18 2009 	 nice stay 	 suprise . nice , clean , upscale . tip : Park public parking garage behind hotel ( 200 foot ) . lot cheap hotel vallet parking . 
 Aug 14 2009 	 great value location ... 	 Hotwire , able confirm excellent rate $ 137 per night four half star hotel convenient downtown location , Union Square area . check InterContinental 's website , offer standard room $ 189 , still good rate caliber hotel area . celebrate 25th wedding anniversary , front desk graciously upgrade we club level .... 32nd floor . ( thank ! ) room moderate size , spectacular panoramic view capture attention ... wall wall windows frame breathtaking view city bay ! bathroom luxurious .... glass enclose shower , large basin area , separate soak tub 's ambiance lighting . Decor modern earth tone color wood accent ..... light sandy tan , dark wood furniture , brush chrome light fixture , sage green pattern curtain . sleep divine ultra plush pillowtoppe mattress .... soft enveloping ! wonderful feather comforter cover white cotton duvet . we enjoy stay celebration 25 bless year marriage ! 
 Aug 8 2009 	 stay place SECONDARY importance international soccer team 	 treat second class citizen country , Barcelona town stay . large crowd block entrance time , make difficult manuever building . also impossible get taxi security would let taxi stop entrance due Barcelona bus parking . would seem hotel care regular customer , vip like Barcelona . director front desk say nothing could do , could help we . make dislike soccer even . experience , husband boycott Intercontinental hotel . stay many intercontinental hotel past hope Barcelona bail go bankrupt someday .... : ) 
 Jul 31 2009 	 letdown ! 	 wow , start ? originally try book InterContinental weekend stay tell sell Saturday . make reservation Friday night get reservation elsewhere Saturday . upon arrive ( drag luggage one open door ) tell room book Friday Saturday . figuring would stay InterContinental night , call hotel cancel reservation Saturday night , incur cancellation fee . book King Junior Suite tell not one available . sure would like room . Exhausted take key . room nice , standard . book King Junior Suite floor ceiling window room have . when get room order rollaway bed , arrive promptly . however , phone call 12:15a.m . ask we receive bed appreciate . return room Saturday afternoon surprised see clean . order room service maid knock door ask we go check . tell Sunday morning , ask call front desk . tell record we stay Saturday night way , sell completely would need check . explain tell check - in reservation Friday Saturday , explain cancel room go ! ( San Francisco marathon weekend , hotel book ! ) manager agree let we stay several phone call , meanwhile room service put order hold ! take call get order refrigerator unlocked . finally sit eat , phone rang yet , front desk ask come give credit card apparently close room tab . addition pool jacuzzi close stay . travel child choose InterContinental know would love pool ! travel quite bit ' ve never see staff confusion like . stay enjoyable disappointed . 
 Jul 29 2009 	 good location tourism 	 stay weekend hotel . hotel fine , nice room . unless attend convention ( case well situated ) , location good tourist . . hotel long walk North Beach Chinatown , two favorite area . be even pretty long walk Union Square . immediate surrounding hotel boring . hotel Howard wide ( four lane ) one - way street , car zip good clip . short , surrounding feel like warehouse district soma use , many way , still . maybe 20 year , neighborhood develop character . , stay close Union Square , vibrancy San Francisco easily see . 
 Jul 29 2009 	 Bad Situation well handle 	 originally book Donatello ( companion review trip hotel well ) , bump due overselle hotel weekend . good news compe room Intercontinental , actually hotel originally consider . anyway , situation handle beautifully staff Donatello Intercontinental . end free room 24th floor . nice room , comfortable bed , quiet . breakfast lobby good , staff people friendly helpful , place clean , gripe high cost parking San Francisco , 's problem everywhere downtown . location foot Mission Street next waterfront ideal head anywhere town . Coulda ' disaster , hotel handle well . will give call headed way . 
 Jul 27 2009 	 ok hotel 	 new hotel clean great view , however dissapointe style design . 
 Jul 27 2009 	 Excellent service - good deal package site 	 stay Intercontinental one night begin anniversary road trip start SF . book package site include Corner Junior Suite , parking , buffet ( include gratuity ) , two trolley ticket . upon arrive warmly greet tell upgrade King Bedroom Suite feature living room , bedroom , two flat screen 1.5 bath ( half bath view city ) 31st floor . room length window seat living area GF love . view awesome . hald bayh also window opposite sink . room immaculate - minus bird poop smear exterior top living room window . leave room bit return find complimentary champagne deliver . Sweet ! never use trolley ticket . however , want point receive pre - printed ticket check - in . someone else post reimburse cost . case we . after dinner hang friend well past 2AM . return hotel , valet section appear full . slight communication problem attendant ( nice speak English well ) try explain prepaid parking . try send we another deck cheap save we money . finally see valet tag keychain , apologize misunderstanding ( think ) , take car . bit snafu , not big deal . the breakfast buffet relatively high end food delicious . yogurt martini glass , anyone ? leave next morning . room come less estimate price site ( $ 10 ) . valet bit slow - friendly . drive city couple hour realize left camera room ( take picture room leave ) . immediately call connected Gloria housekeeping . assure find camera could ship next destination . wound call two day later ( due spotty cell service yosemite ) remember , playfully scold call day , promise send camera home . arrive Fedex day return . thank Gloria , rock ! not usually write review , feel service receive Intercontinental warrant positive one . stay . check package offer site ( especially include $ 50 parking fee ) find much well deal booking room elsewhere . safe travel ... 
 Jul 27 2009 	 good great 	 hotel extremely nice well maintain . stylish decor common area room . room pretty small , not spend much time since about . we love location hotel . yes , block away Union Square shopping . however , literally right cusp & quot ; come area & quot ; ' m sure nice year . ' m say 's horrible area , need aware surrounding walk back hotel late night . hotel 4th 5th Howard . would recommend take 4th get hotel Uinion Square area , oppose 5th . 4th well light 5th . all , nice hotel , next time would probably stay elsewhere location . 
 Jul 23 2009 	 Excellent - get deal 	 thank economy , get pretty good rate , lovely hotel stay -- clean , new , modern shiny , without sterile . bed truly well ' ve ever sleep , also courtesy provide something besides squooshy goosedown pillow , can not sleep . thank ! location fine : plus : be three flat block south Powell & amp ; Market BART station , close center everything without inside chaotic fray Union Square . minus : be three long block , bit dicey dark depend comfort level . ( let us say would not want * * South Market . ) , constant , freakish , galestorm wind blow 5th Howard threaten flatten every time . I would definitely stay , premium rate would prefer north Market St . 
 Jul 20 2009 	 still teethe problem ... 	 book hotel close action around union square . pay around £ 800 3 night - cheap one standard . the hotel base around 10 minute walk union square tram terminous . decide stay area mainly get good access shopping resturant . shopping fault - resturant within stumble distance limited area - need catch bus tram area city get well choice . on arrival ( taxi around $ 40 SFO ) greet bell boy carry luggage reception ( room offer help ) . check without hassle - except receptionist trying sell we upgrade chargeable loyalty scheme ( meet great joy 15 hour travel ! ) .We stay hotel birthday anniversary trip book room one executive floor ( top two offer complementary food drink include rate ( great ) ) . arrive room decorate rise petal lovely touch - get back room dinner also lovely dessert bottle spark wine lay . great sign hotel take note ' special request ' box internet booking site really appreciate . despite lovely gesture - thorn rose - rise petal desert leave over leave room next 3 night - leave rot food petal lay . eventually put desert corridor , desire spend vacation hand knee pick rotten petal ! staff hotel also seem new not really know thi area . conceirge desk send we wrong car hire location , give we wrong phone number ask staff lounge resturant recommendation detail book could help we send we else where . one reason book hotel leisure facility - disappointment pool close break - properly break empty work must time hotel offer alternative couple block away . , applaud hotel ability arrange alternaive - able go downstairs dress gown early morning swim . also not mention check - wait room greet letter.and one final gripe - water pressure . non - existant bathroom . shower drip whoosh ... - average ... area seem really good , shoddy ! 
