$ 	 $ 1800 Stolen room Sofitel New York Thanksgiving weekend ... hotel security & amp ; NYPD make report & amp ; said & quot ; likely & quot ; inside job & quot ; & amp ; good luck try recover loss & quot ; ... ' ve contact hotel manager say & quot ; deal NYPD never contact neither hotel regard steal $ ... responsible ! & quot ; ... would assume call 4 star luxury hotel would hire license / bond professional housecleaning / staff work apparently ! ... warn everyone stay hotel ... overrate ... booked & quot ; luxury king & quot ; room upon arrival give small standard room queen bed claim overbooke ... complain 20 minute , apathetic staff faux french accent major attitude finally agree comp us breakfast ... unbelievable ! ! ! definitely bad hotel stay ' ve ever encounter New York . frequently travel worldwide business & amp ; pleasure & amp ; never rob hotel room & amp ; treat poorly ... stay away hotel ! ! ! 
 steal money horrible customer service 	 book luxury king room check hotel give room key . notice room queen room call front desk make sure , say yes , queen room sell would comp we breakfast next day would also upgrade we junior suite king room last two night . think fair enough accept . next day someone move luggage new room everything go great . hotel seem little date , run kind way . 's great area like near Times Square . pet friendly dog we . end story would wonderful one , not . we gather thing check hotel partner notice money steal shaving kit . couple thousand dollar . immediately call hotel security insist call NYPD . indication room break clearly hotel employee . also , cash leave trip still full day NY . manager nothing let we keep room leave flight . top check person behind front desk try charge we breakfast say compe we . , would think suppose luxury hotel would note reservation state happen we would acknowledge plight , alas , , ask see manager still not acknowledge happen . call general manager , Florian Shutz , essence tell nothing could would help we take responsibility employee . guy would good testify Congress good give straight answer . either hotel thief work , hotel burgle guy / girl get room without key bust door . 
 Problem Solved ... 	 stay Sofitel New York November 25th - 30th time US Thanksgiving . first let say stay Sofitel Miami London - impress we review website Sofitel New York encourage we stay New York . stay New York numerous time far good value money . stay W midtown last time pay almost double bathroom could close door sit toilet - happy size quality hotel room . great location wonderful room . nice restaurant GREAT gym . staff wonderful one exception . story . I pay two room - junoir suite king room side side travel 5 yr old , mom sister law celebrate mom 's bday . plan put daughter sofa bed suite , mom king bed sister law king room . check breeze midnight , go pull sofa bed night find sofa fact sofa bed . call front desk tell yes , guarantee sofa bed , would figuure something night move we morning . 1 am finally go downstairs get answer go deal problem . front desk clerk clearly know ( discover rollaway bed entire hotel ) try good . evening manager saunter tell mom would sleep curl couch blanket alternative - quickly reply mom 60 year old would sleep curl couch - would find another room night sort morning - could displeased give we room night - sourly without apology . total JERK someone deal public . mom go bed new room fine - felt would resolve everything . morning amazing day manager approach us - apologetic clearly embarasse dealt night suggest mom take complementary room entire length stay . surprised shock - think one we would sleep rollaway entire 5 night - also send cake mom wish happy 60th chocolate we inconvenience . tell EVERYONE feel hospitality industry - make people unbelievable experience remembering - always recommend Sofitel young man action . already lovely hotel , go way make UNBELIEVABLE hotel great , great experience we . hope General Manager read comment promote guy understand business - already plan trip involve another Sofitel . come back 1000 time business . way go sofitel make guest know want ! ! 
 Sofitel -- Great NYC Family Getaway Hotel 	 Thanksgiving family vacation ( include 6 adult 9 child ( age 1 - 11 year ) make even enjoyable warm welcome receive Sofitel . staff could not friendly helpul . room good sized , clean , well appoint , comfortable . little touch like separate shower bath tub , small box chocolate , turn service lovely classical music Bose speaker appreciate even young member family . kudo make Sofitel lovely , elegant oasis midst hectic mid - town Manhattan . PS -- -great location many tourist & quot ; hot spot ! & quot ; 
 recommend 	 stay four night hotel nice especially big city location . ideally situate . get breakfast include bonus work expensive nice hotel . staff friendly helpful . 
 live expectation 	 Room - Hotwire 4 star rating well deserve sofitel.-staff fast , efficiant curdious.-decor edge opulant.-fridge deliver room extra charge.-prepriotory bed ensemble amazing ! -As high end hotel , pay use phone internet.-only 1 minor issue find work ice machine.-unbelievably quiet , hear 1 siren room . location-15 minute walk north Central park-15 minute walk south Penn station / empire state building-2 minute walk times square / broadway-5 minute walk Rockefeller centre / Saks fifthe ave-2 minute walk near subway station- $ 60 cab Newark airport $ 40 cab JFK ( take public transit ) -close many well review restaurant DB Bistro Moderne , Bubba Gump Shrimp Co . 
 perfect comfiest bed ever ! 	 arrive back three night stay Sofitel really fault . location great , short walk Times Square ten minute walk shop 5th Avenue Abercrombie Fitch , Bloomingdales , Tiffany ' etc etc well lovely Central Park . room 2017 , view Empire State Building Chrysler Building . room lovely , bed comfiest ever sleep room bathroom immaculate . room also quiet . staff attentive , friendly ball . breakfast include rate find Red Flame Diner door perfect feed start day . would hesitate recommend hotel back NYC would certainly stay . 
 right . 	 stay three night week ago partner friend love hotel . ask room next door high floor . request meet room , 2114 perfect . noise whatsoever one comfortable bed ever sleep . bathroom wonderful amazing shower good part bath . relax bath end day New York wonderful . towel plentiful check replace daily housekeeping perfect . every evening bed turn fresh bottled water leave bed . cocktail bar every evening go superb . whoever behind bar charm helpful staff encounter . not eat restaurant seem busy weekend . husband use gym twice impressed . hotel real 1930 's feel , romantic great lobby fire seem lit time . would definately go back would recommend friend . time , not see child . however , kid old enough go New York we would not hesitate stay . 
 nothing good 	 one hotel confirm high storey room u book it.very good smile service.location perfect . 
 good service could friendlier 	 good stay great location . feel staff could polite esp pay much . room nice not notice excess noise other complain . 
 fantastic location ! 	 return long weekend NY . first visit NY really please stay Sofitel . location fantastic , 5th 6th Avenue , short stroll Time Square . girlie shopping break , book twin room . room reasonable size bed really comfortable . bathroom nice . complaint whatsoever . iron / iron board room good hairdryer . tea / coffee make facility , maybe be british thing . anyway , find Starbucks nearby 5th Ave early coffee ! complimentary evian water room . we not eat drink hotel , restaurant seem popular large group people . the staff helpful . leave luggage hotel check return 6 hour later , able weigh case make sure not 23 kg limit ! 3 computer little room lobby free internet printer . never problem availability . wi - fi room , charge . the hotel not cheap . fact not think would able stay twin room expensive basic double , find good deal Expedia save £ 250 compare price booking flight hotel separately . good time go - Thanksgiving sale start ! ! would recommend hotel anyone want bit luxury central , quiet location . 
 Sep 29 2009 	 everything expected 	 spend time look Trip Advisor 's review , decide book Sofitel say disappointed . stay many luxury hotel around world include Burj Dubai always difficult decide hotel . honestly say Sofitel brilliant . junior suite ( room 1022 ) spacious clean . , quiet room either soundproof well guest respect other stay . lovely deep bath bed comfortable . room service efficient . partner business include 200 mile drive New York visit customer concierge helpful printing direction map use travel . staff pleasent helpful . bother housekeeping fact , lovely chat one day one housekeeping staff . friendly . furthermore , hotel excellent location people mention . not enjoy Red Flame diner road like trucker cafe would recommend eat . add bonus bump tall man world also stay hotel time ! Hotel also give we later check ask . one point would mention lobby 3 computer free internet access real bonus need pay internet unless course want privacy room . 
 Sep 29 2009 	 Fabulous hotel 	 truly 5 star experience . room amazing , 2 large double bed really clean , large flat screen tv , huge bathroom , turndown service staff friendly helpful . thank sofitel , great time . 
 Sep 28 2009 	 pure perfection 5 * 	 ' write review retrospectively stay August 2008 . first trip USA first stay Sofitel . one word , perfection . hotel beautiful , lobby spacious quite cocoon hustle bustle New York . arrive 30 minute prior check transatlantic flight London . tired , fed - up need shower . meet ice queen , , tell come back half hour . good start . however upon return , new receptionist . acknowledge A - Club card give complimentary drink voucher upgrade room . shortly go room give chocolate water welcome gift , also allow 4 pm late check - out . the room spacious stunning view Manhattan sky line . clean twice daily always immaculate ; turn service outstanding . water , chocolate , bathroom clean classical music play upon return . Maid service discreet , never see clean cart . eat Gaby every morning breakfast , whilst expensive really divine . oatmeal caramelise banana world . Coffee freshly squeeze orange juice refill constantly . if deliberate hotel , stop , book . really pure perfection . reason return … . 
 Sep 27 2009 	 's shame not 40th every year 	 wonderful service moment arrive , large luxurious room , large bathroom new york top range amenetie . comfortable bed . breakast one highlight - fresh tasty . could well location wait return next time . 
 Sep 24 2009 	 Excellent hotel wonderful location 	 stay New York 3 day wonderful time ! hotel central really help . road Times Square manage walk city be . the room big expect ( have tell New York hotel room always small ) roomy bathroom separate bath shower . stay 14th floor , quiet pleasant . the reception concierge staff efficient , though little lacking warmth come expect hotel staff USA , perhaps New York thing though . I feel bit overpriced , particularly breakfast , think price New York , can not really complain . all really lovely stay ! 
 Sep 21 2009 	 Perfect location Great Staff 	 stay Sofitel NYC last weekend . great location close everything . staff amazing really impress friendly accommodating . shy ask anything . 
 Sep 17 2009 	 great place stay ... 	 hotel lovely . love location , pleasant staff , upscale amenity , Gaby Restaurant locate street level hotel . son bumbe hotel not Nickelodeon , not hotel room much . I would definitely stay ! 
 Sep 14 2009 	 almost everything perfect ! 	 sofitel perfect hotel , location great near Times Square everybody ( read : cab driver ) know . room spacious know nyc.the concierge great help we flight schedule give we free box ( luggage overweight ) . however good arrange know good place hang ( nightlife ) , hence arrange labor day weekend pain @ $ $ everywhere ... stay 2 downsides:1 . WIFI hotel free . great hotel , WIFI also free charge . 's annoying guests.2 . disturb sign door , however clean lady open door need housekeeping around 9:00 LABOR DAY ! however second downside perfectly & quot ; solved & quot ; front desk give we late check free charge moment hear we . fantastic ! 
 Sep 12 2009 	 great hotel experience 	 mum stay Sofitel New York August 29 September 1 . celebrate birthday , attend play go US Open . speak highly hotel staff people . arrive 3 pm Saturday could tell front desk busy take care people check - even five people work behind desk . wait line 5 minute , get desk , apologise profusely delay . staff person note reserve superior room two single bed say would check housekeeping find we request . add upgrade luxury king room available immediately ask want instead . agree . locate 15th floor inside view ( say , view back building - incredibly beautiful , New York / urban looking ! ) room excellent - ample closet space hanger , bathrobe slipper , gorgeous bathroom separate bath shower fresh orchid well super comfy bed . room also boast Bose radio ipod connector lovely , giant flat screen tv . coffee sadly available room hotel make available free morning restaurant . the room impeccably clean housekeeping staff return nightly turndown service ( complimentary bottle water nice touch ) would second daily tidying session . doorman kind - always quick help open door offer friendly smile greeting . not take cab entire time city , see exceptionally helpful hail hotel guest . eat hotel restaurant go post - theatre drink first night town . mother glass white wine $ 13 , stiff manhattan rocks $ 11 - excellent deal , especially liberally - pour drink come ample complimentary bar snack ( cheese crisp olive ) . , reason , unable stay sofitel another trip city , would definitely consider return bar drink give nice ambiance , proximity theatre district affordable pricing . one thing note could improve night hotel lobby 's lighting dim considerably almost * * dark inside . also , cost wi - fi room bit high . say , hotel three computer internet access available free charge guest front lobby . would definitely recommend Sofitel anyone want stay midtown look forward return future . 
 Sep 11 2009 	 perfect stay great hotel 	 first time new york son 18th 21st birthday celebration . 2 suite great size even large son ! ! good rate dee dee hotel 8 night perfect hotel room size wise . lovely quiet end busy day . must mention randy nathaniel great take time tell we son great place visit new york . walk brookland bridge , top rock , go yankeesnew stadium train , queue shake shack . 
 Sep 9 2009 	 great location room perfect 	 hotel great location explore Times Square , Central Park , Fifth Avenue , Madison Avenue shopping district . within easy walk distance . , addition , see Phantom Opera good 3 day visit New York . hotel nice lobby comfortable leather sofas chair . lobby perfect relax . addition , 3 computer separate adjoining room printer use . also free coffee morning . room immaculate . separate bath shower . bed comfortable , housekeeping among well see . good sound Bose radio room play classical music . relax . price hotel good . hotel appear large european clientel . room book throught Sofitel website reasonable New York city , $ 210 per night . readily see hotel always rank one top five hotel New York City . 
 Sep 8 2009 	 beautiful comfortable perfectly locate 	 partner treat 4 night , mid - week stay Sofitel New York 30th birthday . we arrive 2:30pm , slightly short suggest 3 pm check - in time , room not ready yet . reception staff kindly offer take luggage hand , allow we wander around immediate area find somewhere coffee kill time . conveniently , turn leave hotel walk first intersection , find 5th Avenue , starbuck side . return hotel 3 pm , find room still ready , & quot ; not another 15 minute & quot ; . time wait comfortable lobby area . 3 pc free internet access use sporadically throughout stay . be often busy , never long . 3:20pm go back reception . time receptionist phone housekeeping & quot ; word & quot ; . suggest come back 4 pm perhaps visit hotel bar , Gaby 's , wait . alternatively room available floor 15 . however , partner pay upgrade & quot ; Superior & quot ; room ( basically high floor good view ) would ' ve waste sacrifice impatience . plus drink always welcome , go bar . price Gaby be quite high . order two Malibu & amp ; pineapple juice come $ 20 - plus state tax , plus seemingly obligatory tip . Ouch . we return reception 4 pm , hurrah , 3rd time lucky - room ready , get key card . receptionist friendly & amp ; helpful , take time explain everything build . attempt reclaim luggage , explain follow we shortly . sofitel 4 lift serve 29 floor . entire stay , never wait 15 second one arrive . also , inside lift , get floor ( 27 ) fast . approach room , maid still finish , linger outside another minute able enter . it well worth wait though ... beautiful room - huge . not suite , incredibly large bedroom . view towards Chrysler building breathtaking . bed large 4 luxurious pillow , 2 single wardrobe - one either side desk area house 32 & quot ; LG hdtv , one bedside table Bose wave radio , plenty drawer storage . additional cupboard house safe , drink glass , two bathrobe , two pair disposable slipper , laundry bag . also small cupboard contain minibar . the bathroom contain glass walk - in shower big enough two ( ahem ) well separate bath tub , sink surround beautiful brown marble , toiletry supply luxurious ( L'Occitane ) , fluffy towel provide enough two people . even small orchid front bathroom mirror replace day , well tealight candle match . toilet couple fine crack inside bowl , not really matter - ' m sure be see big crack time ... 5 minute settle room , porter bring luggage room . 10 minute later , another porter bring champagne partner order birthday treat . not deliver , pour glass we - nice touch . leave , housekeeping manager arrive check everything like - be . just think visitor , another porter turn 15 minute . point champagne order , have ask note include . request say & quot ; Happy Birthday & quot ; , etc . obviously staff see , realise birthday , final porter send deliver complimentary cheesecake word & quot ; Happy Birthday & quot ; write plate chocolate sauce . incredibly kind , wonderful start stay . over 4 night , find bed one comfortable have ever sleep . bed firm medium , big soft pillow completely envelop head . high floor well soundproof room , mean absolutely zero noise outside . barely hear peep adjoining room either . , couple fact bedroom curtain completely black room draw , ensure blissful sleep every single night . as already say , turning leave hotel lead shop 5th Avenue . 5th , turn right walk 2 block 42nd Street . want Grand Central Station , turn leave walk block . alternatively , turn right find nearest subway stop . turn right hotel walk 2 block , will instead come Times Square . either way , be smack bang middle everything , easy access Subway . perfect location short leisure break . the main negative regard hotel cost food drink . already mention , drink cost lot Gaby 's compare bar - although kind expect luxurious international hotel chain . minibar price equally steep , surprise . real stinger however cost room service . like hotel , expect room service menu inflated price be pay convenience - exception . however , top inflated price , mandatory service charge 17 % , plus $ 3.50 tray charge . ' m use see service charge tray charge , never . ' ve add state tax tip feel oblige give porter , be talk hefty cost convenience . example , start $ 18 breakfast , double one , add charge , ' ve spend $ 50 ! one save grace be prepare spend room service without question cost , selection available extensive , food eat Gaby 's one evening anything go , would also delicious . forewarned cost know expect . also , talk Gaby 's , nice evening , segregation drinking & amp ; dining area . result us romantic meal table next loud drunken businessman . ah well , still good . all thing consider however , would not justice fine establishment give less 5 * , despite creative food & amp ; drink pricing . accommodation excellent , beautiful , clean , comfortable & amp ; luxurious , service second none , view ( upgrade ) room 27th floor stunning . thank Sofitel make 30th little bit special . 
 Sep 6 2009 	 staff helpful friendly hotel serene great room New York 	 really like place return . concierge doorman helpful . Desk help late checkout . relax place come night full day evening cacophony New York . 
 Sep 6 2009 	 Great experience 	 stay 7 night visit NYC . first trip NYC not basis comparison far room go , bu excellent experience Sofitel . the location great want close Times Square . quiet street really noise room . expect hear street noise open window hear sound city . also , hotel convenient subway / sight . the review Sofitel bed accurate . comfortable great sleep night . overall , great experience . 
 Sep 1 2009 	 Amazing Hotel ! 	 excellent review Sofitel right will real treat ! hotel centrally locate Midtown , Theatre District 5 min walk Times Square . get enjoy hustle bustle Times Square everyday way Metro , yet hotel serene safe neighbourhood . hotel bed comfortable plushest ' ve ever sleep , wake energise everyday . also love 32 inch lcd tv , bose radio alarm clock Loccitaine toiletry . hotel 's get class elegance state ! would definitely stay next visit . highly recommend ! 
 Aug 30 2009 	 Reviews correct 	 stay 6 night 305 Sterling building . suite fabulous . staff attentive . Warren Eva always helpful . beach amazing . take Caicos Dream tour snorkel tour Big Blue . worth . do not rent car . cab expensive . three people , 15.00 go 2 mile . great dinner Soleil resort . Tiki Hut food atrocious . Hemingway 's food pedestrian set nice . Bay Bistro food okay , service disappointing . highly recommend Somerset . 
 Aug 25 2009 	 perfect 	 good hotel New York . suite locate 28th floor wonderful view Crysler Building , comfortable bed hotel ' ve stay , bathroom large seperate shower , location perfect sightseeing shopping . stay Hyatt prevous visit impressedand think hotel room New York small stay Sofitel - Fabulous hotel highly recommend 
 Aug 23 2009 	 great location could not ask anything 	 go NYC stay Manhattan big mistake . time around vow repeat mistake . after search different website wife finally decide Sofitel . glad highlight trip . be locate 44th 5th right smack middle action . room quieter home . well maintain clean highlighy recommend anyone . 
 Aug 23 2009 	 great hotel ! ! 	 get airport shuttle , doorman immediatly take bag , proceed check , problem . go room , luxurious ! go concierge ask Broadway ticket information know everything ! even give we map highlight spot ! sofitel NY really perfect location- like times square short walk away , far enough away not hear loud noise . nice diner right next door want avoid expensive hotel food . overall , Sofitel expensive . stay nice relaxing believe stay ! 
 Aug 22 2009 	 Superb QUIET hotel engage staff 	 stay 3 night Sofitel base review - definitely earn top 10 spot . superb hotel moment arrive - take luggage get taxi room come back hotel lunch . room extremely quiet . must soundproof not hear street traffic people run water , talk , watch tv etc , room . carpet room damp arrive - guess thoroughly clean carpet steam . room nice bed , BOSE radio alarm clock AUX jack ready MP3 , LCD hdtv hd channel . breakfast via room service , food delicious come exactly time . follow typifie service - go go one night start rain heavily . not umbrella next thing know , concierge multiple umbrella lending - nice ! ask later check time not hesitate accomodate . hotel close Times Square , rockefeller Fifth Avenue shopping . one stop away Herald Square Empire State building . good cafe , bank ( TD Bank , Chase ) restaurant nearby . 
 Aug 20 2009 	 absolutely love Sofitel 	 DeeDee reservationist , front desk staff , restaurant staff , concierge , doormen housekeeping staff , service absolutely five STAR . always smile willing help . the location perfect , 1.5 block Times Square quiet street . lobby fill beautiful fresh flower . breakfast everyday Gaby , hotel . food service could beat . bit pricey though . never wait 30 second elevator . room good size compare read top hotel NYC . bed extremely comfortable important staying length time . feel like feather bed big comfortable duvet . ask top sheet though . bathroom another pleasant surprise . granite counter marble floor glass enclose shower w/ seperate tub w/ plenty room 2 people . Wife love light magnifying makeup mirror . we highly recommend HB Hamburger restaurant block away 43rd St. go 4 time great food time . Try & quot ; bison & quot ; burger . ask Megan , good waitress NYC.We also walk distance 3 Broadway show see . & quot ; First Time & quot ; , & quot ; AltarBoyz & quot ; & quot ; Marvelous Wonderettes & quot ; great show , esprcially Wonderettes . 
 Aug 18 2009 	 Top Hotel 	 stay Hotel 3 night . perfect location walk distance major attraction NYC . well equip Suite separate living room comfortable sofa bed . since Platin member A - Club get upgrade room free charge . staff friendly helpful . 
 Aug 15 2009 	 perfect location room staff ... 	 everything great . perfect location , room , staff ... even nice cheesecake room dinner ' happy aniversay ' write 
 Aug 10 2009 	 great stay perfect location 	 moment walk lobby , know be go comfortable stay Sofitel New York . beautiful display fresh flower ( scented candle evening ) . long day sightseeing 's perfect come ' home ' to . reception lobby leave - work check - in breeze , upgrade room 19th floor stunning view Rockefeller . even manage pick room ' Top Rock ' visit . room lovely , complete Bose sound system , 42 & quot ; tv , FANTASTIC bed , huge bathroom , even fresh orchid day . turn service nice touch come back evening , gentle music put . free wireless internet access lobby iphone equivalent also three PC 's free internet access printer . fault would noisy clean staff one day little bit lay , really minor . location really perfect first time visit , central close whole lot attraction , yet seem quiet side street , noise room . Red Flame diner street excellent breakfast ( experience never diner ! ! ) quick bite evening well . 
 Aug 9 2009 	 another great visit 	 third visit Sofitel New York , delight . request room high floor get 2920 2923 - top floor . great view Chrysler Building . welcome drink late ( 4.00pm ) check provide a|plus membership , bonus . Super comfy bed , expect Sofitel , make great night 's sleep . hotel location convenient almost everything . another enjoyable stay Sofitel New York . 
 Aug 8 2009 	 first rate wonderful clean beautiful quiet ! ! 	 book room Priceline get great rate . completely enchanted moment arrive : front desk let check 2 hour early rather store luggage room ready even though sell night . room spotlessly clean , quiet extremely large NYC standard . bed bath linen clean luxurious . bathroom pretty fresh orchid new candle match . bathroom separate bathtub shower . spotless marble countertop bathroom along pristine floor huge closet clean robe slipper . housekeeper unintrusive thorough attentive . Service Gaby Bar mid - afternoon slow could attributed shift turnover . concierge front desk staff extremely welcome friendly . addition early check - in , also permit check slightly late next day . look forward return stay . 
 Aug 5 2009 	 can not fault perfect 	 great hotel , extremely comfortable bed , quiet street , great service form staff , clean , great location . I can not say , fantastic ! 
 Aug 4 2009 	 perfect 	 stay July 4th weekend use & quot ; Pay two , stay Three & quot ; package . staff - friendly professional time make reservation check - out . speak Sonia reservation extremely helpful . location - close everything . make get around easy . restaurant - eat restaurant , room service three morning . server prompt everything good . little pricey , New York . room - beautiful ! suite 29th floor , clean spacious . view fantastic overlook Chrysler Building . street noise whatsoever . bed - comfortable , especially long day sightseeing . thing like lack top sheet heavy comforter cover . become warm night . Overall - Sofitel Hotel perfect . would return without doubt . 
 Aug 2 2009 	 fantastic hotel fantastic location ! 	 book Sofitel New York primarily base review Tripadvisor disappoint . staff extremely friendly helpful - able get limo bellhop Nnicks ticket concierge extremely short notice . staff always remember would engage conversation . the room well furnish decent size ( ny ) . bed comfortable room quiet . maid unintrusive thorough . never eat restaurant , order room service good . the location hotel really set apart competition - 2 block Time Square 10 minute Central Station . we able find great deal Expedia would recommend shop around good deal . all , recommend hotel enough - great location , great staff , great room ! make great holiday . 
 Aug 1 2009 	 sexy romantic 	 stand beautiful hotel weekend love ... would def . stay . staff great professional . breakfast restuarant delish ! wonderful wonderful time stop comment hotel . ( also residential / guest service field ) know exactly outstanding service . room sexy , jacuzzi see shower ... yummy ! hotel purchase temperedic bed : ) would reccomend , & amp ; ! 
