Perfect 	 beat hotel price location . Strip , corner across Caesar Bally 's caddie corner fountians Bellagio . watch fountian room $ 60 night . hotel use Barbary Coast . 4 story tall one old strip . room update since Harrah 's take 2007 , still antique feel . casino small , three table locate front door & quot ; poker room & quot ; . Waitresses come constantly free drink casino , even cheap machine . prefer large casino luck casino , may great casino , great location great place stay . breakfast good . 
 brilliant location ... love place ! 	 plan Vegas trip year ago start sifting page page hotel review try find good place stay . look highly price option ( partner really want stay venetian , could not get good deal time visit ) . start look highly rate option , Bill 's come top , time time . check price could not believe low cost would hotel locate centre Vegas Strip , opposite Caesar 's , Bellagio , Bally 's Paris . seem good true , could not resist . Bill 's disappoint . obviously Bill 's grandeur Bellagio 's lobby , amazing show Caesar 's magnificence Paris ' ornate building , charming Parisien street half size replica Eiffel Tower . however , Bill 's step away - . room double queen sized upgrade check get Strip view - good $ 20 night could spend . overlook Bellagio 's fountain delight everytime dance variety different musical style . also great view Eiffel Tower room . room clean , regularly service . need , 40 & quot ; plus sized tv hung wall tv pay per view need ( not switch - Eiffel Tower fountain enough we ) . Bill 's famous Steakhouse restaurant ( even $ 5.99 Steak & amp ; egg deal midnight 8 am ... never get chance try , speak several people Steakhouse love ( people come big hotel Strip ) . eat Victorian Restaurant , popular - basic quick meal chinese menu top . enjoy food stroll Caesar 's see Cher concert . need taxi . coffee bar ( Seattle 's good ) open long hour - manage get much need java early start Grand Canyon - 5:30am ! Drai 's hour lounge highly recommend we Red Rock Canyon tour guide one good city ( not stamina try though ) . catch one Big Elvis show ( 300 pound Elvis impersonator ) - awesome ! later day hear guest belt Phantom Opera song Karaoke bar - amazing hard believe not professional - atmosphere electric good fun . summary - probably gather - big fan Bill 's Gamblin ' Hall & amp ; Saloon . need swimming pool and/or fitness centre walk neighbouring Flamingo hotel . stay fine hotel around world , yet fellow traveller agree would stay Bill 's next Vegas visit . way , write poor service Bill 's not know get - everyone welcome friendly . quite noisy night ( lot siren car horn night ) light sleeper need earplug . want great location great deal would definitely recommend Bill 's . 
 choose Bill 's be budget ! ! 	 stay 11/26 - 11/29 . 's deal : afford stay Bellagio Caesar 's ... . perfectly center strip absolutely beautiful inside ! however , like can not afford room $ 250 + night , definitely choose Bill 's . be beautiful , be really chill old Vegas kind charm . course , be amazing / excellent location . room partial strip view top Eiffel tower , fountain strip- cool ! not street noise ( room 138 ) not charge we extra room . big king bed , roomy , nice little vanity claim huge flat screen tv . would MUCH rather choose stay Bill 's Flamingo , Harrah 's Imperial ... price / location equivalent SOOO tacky ! mean , basically ugly lame . 's much go inside seem old weird . similar Excalibur , Circus Circus , etc . tacky cheap . 's difference & quot ; inexpensive & quot ; & quot ; cheap & quot ; . Bill 's inexpensive . plus , least Bill 's be get nifty charm , get room snap , location brilliant Big Elvis headline week . con : 1 . could not get temperature warm , keep fiddle thermostat . 2 . real quilt bed ... bring will fine . ( although , probably ask thick blanket ) 3 . water shower tend go drain well water pressure cool window shower totally make ! victorian restaurant GREAT breakfast cheap . yum . not eat dinner highly recommend breakfast . really , people , choose Bill 's can not afford pricy hotel . will not disappoint . 
 Location Location Location ! 	 4 we stay Bill 's 21 - 27 November 2009.we arrive mid afternoon , cab drop Flamingo , 5 second walk check - in . check - in - line , wait & amp ; receptionist even know name ! get room 222 & amp ; 216 . 216 . partial strip view , free , strip view extra $ 20 night . see photo 's brilliant view , eiffel tower & amp ; bellagio fountain , sure ' proper ' strip view need ! room large , comfy bed , clean , iron & amp ; iron board - everything need . downside roadwork right outside room noisy . however , earplug sort ! exhaustion sort rest trip ! not much gambling Bills 's worth join player club still get free t - shirt & amp ; $ 16 hotel bill . casino bit smokey bad other . think come England smoke indoor ban 's noticiable be long use ! coffee every morning Seattles Best Coffee hotel - good stuff . also breakfast victorian Room one morning - really , really good egg benedict . loved location - price ( pay $ 280 + tax 6 night ) beat hotel . 
 Perfect location great time . 	 1st visit Vegas stay along other week + October look several Hotels . make fantastic choice location service even well expect . book room 420 great view Eiffel Tower good view Bellagio fountain . size room enough we ( 2 adult 1 child ) bathroom layout work perfectly we separate dressing room sink . also up - grade last couple night 1 bedroom suite , highly recommend . stay Penthouse lake view suite Bellagio ( book UK prior departure celebration ) still say intimate feel Bills would would return . ' award win ' victorian restaurant exactly other describe ( constant reference ! ) fair quality food overprice . the casino staff , whole , extremely pleasant ( , make loss ! ) reception / concierge service first class . as noise , room overlook strip expect ... not much problem long expect certainly not warrant anybody complain . like major city , stay room overlook tourist site will not perfectly quiet . for price location alone would recommend Bills , throw rest would say real bargain . 
 Oct 7 2009 	 good value money 	 stay Bill 's Gamblin ' Hall & amp ; Saloon 3 night October 2009 , room 340 , third floor room , view Eiffel Tower side view Bellagio fountain . we think really good place stay . location reason choose stay - right middle Strip , across road Paris Las Vegas , Bellagio Flamingo . ask room view Bellagio fountain enjoy watch window ( not great view , enjoy ) . although , aware make quite lot noise ! room clean , air conditioning ( surprised need ) , big tv , hairdryer etc , use internet connection ( pay ) . little dated room not get much natural light , perfectly fine bargain price pay . we think casino downstairs really fun , comparison casino visit . free crap lesson ever morning really good , end lesson get $ 5 voucher use crap table bet $ 5 . karaoke bar Big Elvis singing afternoon . try restaurant , Victorian room , not think great . overall , think good place stay good price ! would definitely stay , would recommend friend . would highly recommend crap lesson would advise eat elsewhere . 
 oct 4 2009 	 Old Nice Clean Bargin 	 old hotel , $ 75 per night right middle stip bargin . room clean nice big tv 's room . perfect view fountain Beliougo .. misspell care . use pool next door , time . walk distance . do Vegas time catch Tram double decker bus travel one end buck two . hotel dinner , expensive go half block street eat reasonable . plus burger king 4 door late night munch . hooot stay may . worth money old time fun gambling .. 
 Oct 2 2009 	 get Suite ! 	 travel back time 1970s bachelor pad ( photo attach ) . Black & amp ; glass furnishing , black jacuzzi bath living area , glossy red feature wall , grey formica wet bar two toilet / vanity space . as Vegas virgin , research tripadvisor surprise selection . thank , tripadvisor ! plus : - Location , location , location- value money- Ease cost ( zero ) parking , close rooms- helpful , tolerant croupier beginner revellers- Historic Old Vegas- two toilet suite ( open window , lucky , view plus sound Bellagio fountain one ) - in - your - face hotel staff minus : - old western theme- tired old amenities- casino / lobby , annoying karaoke singer incessant PA , calling & quot ; name , party x Award win Victorian Room & quot ; ( perhaps wear iPhone ? ) - suite scuff mark wallpaper layer dust fake pot plants- floor second floor vibrate ( monorail , perhaps ? ) - in - your - face hotel staff 
 Oct 1 2009 	 great value 	 stay 3 night Bill 's . great central location , room clean large . slot pay , not spend money . 99 cent margarita great . staff friendly , helpful . originally plan stay 2 night third night fancy place , decide Bill 's fine hide charge either . 
 Sep 30 2009 	 nice room great price 	 can not find centrally locate hotel , be worth pay extra Bellagio Fountain view room available ! wear walk stip , sure nice sit room watch fountain show well activity strip . hotel guest access Flamingos pool , not think could ask well pool Vegas one ! negative : hard get parking garage ; inconvenient entrance parking garage casino room ; nighttime road construction tough sleep ; 10.95 / day internet charge . 
 Sep 30 2009 	 Excellent value money 	 middle strip , location ' well . queue reception . nice large room , good bathroom , flat tv , view fountain Bellagio . excellent price . 2 small con : free garage could cleaner free wifi room . 
 Sep 30 2009 	 Fantastic Location OK Hotel 	 absolutely brilliant location price - right opposite Bellagio , close Caesar 's & amp ; Flamingo . 48 hour perfect able walk place quickly . we arrive Vegas 8 am Friday go straight hotel - call ask access room arrival unfortunately could not accommodate ( not make promise phone either fair ) . offer room / shower use meantime leave bag bell boy 2pm . we book via lastminute.com not get chance specify smoking room - end smoking room unfortunately : - ( offer change follow day unhappy room ok , corridor outside quite bad . Wished ask call day . however , get partial view Bellagio fountain , great . 's say , room nice & amp ; big , ok bathroom , good flat screen tv , iron provide room . Taxi rank right outside ride back airport - cost $ 20 . trip Grand Canyon , tour pick - up Bill 's , go Bally 's opposite . all , location totally outweigh minor issue - perfect low budget hotel be happy visit glamorous hotel & amp ; casino . 
 Sep 28 2009 	 fair 	 Bill 's Gamblin ' Hall & amp ; Saloon Las Vegas one small Casino Hotels Las Vegas , although still large compare european hotel . go room garage , actually walk Casino . room alright , name suggest , emphasis place not hotel , casino . people come gambling staff occupy , check inn check guest result long wait lack interest . not see swimming pool , free internet breakfast not include room rate . Bill 's Gamblin ' Hall Saloon quite central though walk strip soak atmosphere Las Vegas . not forget visit Boulder Dam want get away noise crowd street Vegas couple hour . Red Rock Canyon definitely worth visit . Las Vegas though tourist trap overprice . nice seeing , return . 
 Sep 26 2009 	 ok 	 might expect much hotel reading review . pretty much exactly expect $ 60 night . accomodation adequate , hotel seem clean enough get upstairs . good value part strip , guess . room large . view strip Bellagio fountain . however , window keep noise strip , actually noisy enough hard sleep . stay Flamingo right next door never problem . will not stay . 
 Sep 24 2009 	 Fantastic Value 	 10 week sabbatical head Vegas , budget important well location say Bill 's do not let either department . location across Cesears Bellagio fantastic , right centre strip , plenty go walk door . mean plush hotel want clean room , air con , en - suite 42inch plasma helpful staff £ 25 night get recommendation everytime . 
 Sep 23 2009 	 Fantastic Location Great Price 	 Bills locate right middle strip could not well location . check easy line . staff always friendly able deal request . although people state five star hotel room large clean , complaint . housekeeping come every day good job . the good part Bills ease get room strip take 5 min large hotel take 15 - 20 min quite annoying first day walk strip long walk back room get inside hotel also reasonable price pay stay middle Las Vegas Strip . also offer 99c Margaritas jugs Bud Light . although bill pool spa use Flamingos facility next door great short walk . myself friend stay various hotel Vegas include MGM Grand , Luxor etc although enjoy hotel would definitely stay Bills either hotel due Bills location , ease get room Strip price . 
 Sep 23 2009 	 back Bill 's 	 first trip Vegas please decision stay st Bill 's . hotel research Tripadvisor see good review know would place we . request room view view ! fountain Bellagio soooo amazing watch ! hotel staff nice Casino great place start end ! already plan next trip back ! 
 Sep 23 2009 	 Great Hotel greart Location 	 locate centre strip , take 1 minute book , room minute later - unlike big hortel book nightmare . room overlook Bellagio fountain extra cost . third visit would go back . catch Big Elvis show daily . 2 pitcher beer $ 10 . £ 33 per night can not go wrong ! 
 Sep 21 2009 	 good value Strip 	 Bill 's locate heart ov action . 5 minute check check . could get room first floof strip also 5 minute . wit room overlook Bellagio fountain please . excellent value money . would highly recommend hotel . 
 Sep 21 2009 	 nice little hotel middle Strip 	 stay 2 night Bill 's : nice hotel . giant room comfortable bed nice bathroom . it first stay Vegas hotel perfect : great location view , moderate price , wait check - in / out.there nice restaurant nthe hotel well . 
 Sep 21 2009 	 hotel interesting character ; smoky good solo traveler 	 & quot ; funny & quot ; hotel . one hotel personality character . really sure describe . Imaging Texas meet western cowboy meet old fashion victorian theme . hotel good . great bad neither . & quot ; good & quot ; . staff encounter super friendly ! make feel welcome specially travel along . room spacious ..... bit smoky . whole hotel smoky . ok . great location ! excellent actually ! ! middle strip . easy go around visit hotel . less 10 min walk & quot ; & quot ; show Bellagio , way , good show ever ! ! ! ! would stay travel . stay family partner . & quot ; family - orient & quot ; & quot ; romantic & quot ; . good place alone travel budget . 
 Sep 19 2009 	 location location location ... price 	 long walk Bills know 5 star resort property , disappointed . yes , hotel old . yes fat elvis impersantor ( really , call big elvis ) & gt ; yes clientele um ... unique . yes room cross old west Tony Montana 80 formica gangster style . , price , location , helpful staff , really can not go wrong bill . now detail : location : perfect , enough saidprice : see locationroom : upgrade suite , still great deal . adjust flashback 80 style ( red wall , black furniture , grey formica countertop ) , actually turn nice room . comfy bed , 2 bathroom , room mini fridge . jacuzzi view strip , full living area , nice bar area . staff - extremely helpful friendly . may go overboard la 5 star resort . , ask need do keep happyroom service - standard fare , nothing fancy . quick expensive ( vegas standard ) .know get Bills , save ton money , right center strip little ol throwback hotel . 
 Sep 18 2009 	 good price great location . 	 stay Bill 's end Aug , 2009 visit Las Vegas . location great , within walking distance , easy access major hotel game , restaurant show . price incredible great location . room comfortable two . strongly recommend hotel budget traveler . 
 Sep 14 2009 	 great little dump excellent location load character 	 yes , say 's little dumpy give 4 star . old school Vegas casino suppose look like -- lot obnoxious neon place , right middle everything , theme . one suppose Old West 70 Shabby Chic show . everything look kind tired , first blast stale cigarette smoke walk lobby . 's give place much character ! way see , get charm old Vegas downtown place , be middle strip . I would happily recommend place friend -- maybe fussy friend . locate smack middle strip , surprisingly clean quiet . despite noise light strip , sleep late want problem -- room nice dark , air conditioning adequate even July . rise slumber , easily walk anything , Paris , Caesar 's , Bellagio close want food refinement . ( friend eat Bill 's say chinese food & quot ; bad meal ' ve ever , anywhere . & quot ; ) casino thick stale smoke , room , friend 's room , clean - smell smoky . the staff reasonably helpful friendly , plenty tv 99 - cent frozen margarita . can not miss free house act , Big Elvis -- 's obese Elvis impersonator decent voice . favorite perk stay Bill 's get pool Flamingo next door , lot fun . free parking nice , too . Bill 's Harrah 's property , kind redheade stepchild one . would not surprised tore gutte build something fancy location great . would stay somewhere nice next time could find well deal , Bill 's hoot would happily stay . 
 Sep 8 2009 	 Brilliant hotel fabulous location strip 	 stay Bills last october ( 2008 ) mean write review realise not ! come Vegas friend get marry Elvis .... that s seperate story altogether ! anyway great time Vegas look good clean hotel small Vegas centrally locate Strip hotel ! bill like unlike hotel Vegas easy find exit get straight onto strip . particulalry hotel youjust want get . basically get lift could choose walk casino go straight onto strip ! also Bill 's 99c margaritas great bonus 99c corona every day ! Vegas huge awesome place Bills right middle touring go either way bonus night near night life .... check Jimmy Buffets margaritaville fab live band night along Bills . bill room great room overlook Belagio fountain watch daily comfort hotel room ! bed huge flat screen tv huge sitting area balcony . dress room attach side bathroom fantastic one cheap hotel strip must highly recommend ! 
 Sep 5 2009 	 Great Hotel Great Location FAB price ! 	 stay 5 night complain . price cheap expect grotty hotel , new hotel grant standard room large clean , staff friendly free entertainment beat . location slap bang centre strip , could see beliagio fountain room ! do not go want 5 star luxury swimming pool , great place rest head . room rather noisy take ear plug ! 
 Sep 3 2009 	 Great Location easy get around 	 stay Bill 's quite time mostly Barbary Coast . location beat easily walk numerous casino restaraunt . also extremely easy get around property - one mega property strip take 20 minute casino room . car , several level free parking casino hotel room . room large , bit date , new flat panel tv 's good quality bedding . staff always accommodate find favorite bartender pleasant quick . sometimes room face Flamingo little loud take travel white noise machine , couple run AC full time , take care worst . generally always try stay unless sell stay elsewhere part event . 
 Aug 31 2009 	 little old great view fantastic value . 	 stay 2 night stay Luxor week early . decide want somewhere central action second visit - definitley ! location fantastic price , amazing view . able watch fountain Bellagio bedroom window . hotel great value Victoria room restaurant also great value nice . side hotel lobby , less casino area . smokey smoke filter lift well . nice . room hallway fine though . room old , probably late 80 's early 90 's style clean spacious . also huge flat screen t.v . would recommend hotel want fantastic location not plan spend much time room ( be vegas ! ) . be ok pit stop Vegas trip ! 
 Aug 26 2009 	 bad ... 	 price pay , bad .... room large , bed good ... however , build bit old , hence problem plumbing ... 
 Aug 19 2009 	 run old good location 	 thing good place central strip location . regard everything else , expect late 70 's style rundown placewith leak faucet , dirty carpet dubious figure hang around hallway . 
 Aug 12 2009 	 Fantastic ; central cheap friendly 	 choose Bills lot research review reading . glad ! really friendly , check quick hassle free . room amazing Bellagio fountain view , perfectly clean . decor little date , much be hardly complaint $ 40 dollar night ! 99cent Margaritas great , victorian room great need 24 hour dining . also use Flamingo pool , available free Bills resident , great ! location could not well , across Bellagio right mid - Strip . would certainly return Bills , highly reccomended ! 
 Aug 12 2009 	 fountain view 	 want experience Bellagio fountain view , , even without view , good location Strip , pay small fraction rate find luxury establishment next door , place . convenient parking , easy check - in excellent restaurant definitely make smoky lobby , first not seem invite . gambler one will meet venetian similar upscale resort , least impression get busy Saturday night , fact seem control whatsoever access hotel room main lobby make slightly unconfortable . say , ever go back Las Vegas - doubt - will definitely stay . 
 Aug 11 2009 	 still good ever 	 back second visit Bill 's . still fantastic value money- access Flamingo pool & amp ; pool towel next door show key card , right middle strip £ 30 night . room clean friendy atmosphere casino . easily wak anywhere strip . 2nd time view Bellagio fountain room . think even number room view- otherwise get view Caesars Palace , still bad . will definately back . 
 Aug 10 2009 	 Bill 's Gamblin Hall Saloon 	 EXCELLENT ! good size room , bath not big serve purpose well without disturb roomie . could see hear Bellagio Fountains , music , street noise home . flat screen tv great , wallpaper furniture good shape , bed comfy . snap park , check get room . could even get chair massage bar within sight elevator . lovely steakhouse restaurant , Big Elvis entertain , table game , poker , new slot ( goldfish , woz , monopoly ) discount ticket station site 3 minute walk point . pool courtesy Flamingo next door , be 5 minute walk ... log use Harrah 's reward card discount room . recent photo ... can not wait go back - 
 Aug 9 2009 	 recommend - well worth price . 	 good hotel reasonable price . staff efficient business like . room lovely although centre Las Vegas problem outside noise . room also lovely view & quot ; Eiffel tower & quot ; . problem internet connection quickly resolve . 
 Aug 9 2009 	 bit Hazier Still Solid Value 	 whole lot change Bill ' since last time ... good thing lady first stay . lady ' whole lot walk , appreciate short commute room casino , front desk even park . renew appreciation reasonable rate – average $ 47 three night – include $ 5 Strip view upgrade decent view Bellagio fountain . find room accommodate lady agree . bed comfortable although shower area bathroom little tight . perhaps nod light - to - non gambler , increase quite abundant number station choose flat screen TV . play sparingly casino , partially due unusually high smoke entrapment , one relatively long ( we ) slot session , lady pretty well quarter give back penny . meanwhile , consistently contribute Bill ' bottom line , nickel time . the reason slot session last long wait 40 minute call dine Victorian Room coffee shop . eventually enjoy food , decide ' worth wait around . decide order room service follow morning . $ 2 per person charge reasonable gratuity , price essentially coffee shop . small splurge worth we flexible time . still would recommend Bill ' first - time visitor look glitz glamour . hand , experienced visitor – especially " sleep - and - shower " crowd – appreciate convenience value Center Strip property . 
 Aug 8 2009 	 totally good value 	 look hotel Tripadvisor , find variety review decide stay good price . first impression good could smell lot cigarrette smoke lobby lot gambling go . however , turn good decision hotel locate right center Las Vegas strip , room clean . definitely comeback . great service well large hotel . restaurant good well . 
 Aug 4 2009 	 WOW ! ! ! ! good place stay Vegas . 	 ( mom dad 3 year old ) get back Vegas stay great hotel 6 night . lot research decide Bill 's , worth . let start say , Bill 's middle everything view die . review Hotel . check : 5 star . check 9 pm Saturday wait 1 second check . check lady nice , friendly even hook we room strip view Fountain view extra cost . ( usually room $ 20 extra night ) . room two queen bed roomy nice . hotel old theme nice elevator fast roomy . walk room far . ( see picture visual review ) . hotel pool let use Flamingo pool well soooo nice waterfall etc . casino nice payout good . want good payout game , try Wheel Fortune & quot ; Orleans & quot ; . start $ 5 end win $ 430 . restaurant Bill 's nice eat chinese good deal . coupon book give we check somewhat nice coupon worth use . Bill 's also half price tix koisk casino buying ticket ticketmaster try place good deal din show ticket TIME share CRAP WORRY . Bill middle strip easy walk around , not buy monorail pass instead get bus pass . ( MUCH cheaper BUY BUS MONORAIL ) 
