welcome 	 spend 3 night Westin whilst trip friend . easy check room available despite hour specify check time . room 15th floor partial view Hudson . two heavenly bed indeed heavenly , affording good night sleep hotel . noise level minimal , room service excellent ( though expensive ) attention detail , second none . staff extremely helpful , courteous polite make we feel welcome . bathroom adequate need , toilet little low double head shower amazing . would definately recommend westin leisure break - location excellent sight shop New York offer . 
 great stay Times Square 	 Location excellent , right heart Times Square . accomodation come expect quality Starwood hotel . stay package deal stay two night , get third night free . great time . also , staff pleasant helpful stay . 
 enjoy back 	 love location wonderful service nice room . stay last four trip New York continue stay next visit . 
 heavenly stay busy city 	 opinion westin new york times square locate heart city . perfect location capture essence city within walk distance . once enter hotel , noise city go surround serenity . nothing top heavenly bed ! sleep like baby first time many countless nyc visit , feel like miss anything stay long bed morning probably rare situtation city vibrant . I enjoy stay would always come back . also try hotel part starwood program ny prefer one good . until next time , keep great standard : ) 
 Perfect Location New York City 	 get amazing rate Hotwire two day include Thanksgiving . hotel perfect location New York City . locate 8th Avenue 42nd Street , directly across Port Authority Bus Terminal . hotel entrance 42nd 43rd street make convenient . Westin step away cute restaurant 8th 9th avenue , well touristy dining option , attraction , theater street 40 , well Times Square . hotel attach entertainment complex call E - Walk include Chevy 's , Starbucks , Regal Cinemas . hotel lobby second floor , safe separate activity people street level . Macy 's parade , people stop get onto side street , hotel guest could easily make way 43rd Street watch parade 7th Avenue . view terrific ! hotel provide we list attraction Broadway show open closed holiday , well parade map . hotel super modern 45 story glass tower . try stay corner room , possible , great view city . 
 Great Location Safe Clean Hotel 	 take train arrive NYC 11:00 a.m. want go shop afraid would able check early . problem ! ! ! gentleman check - in friendly not hassle we bit early ! let we check noon go spend money big apple ! 
 great room terrific location 	 room comfortable large space comparable hotel . room quiet clean . 
 JEWEL NYC LOCATION EXCELLENCE SERVICE 	 Manhattan property ideally situate visitor New York City reason . short walk theatre , fine restaurant , Fifth Avenue Madison Avenue shopping , Central Park walk short cab ride museum attraction NYC . pleasure stay property multiple time consistently appreciate wonderful staff professional hotel go way polite succeed meet guest expectation . request staff tall order possible achieve . impressed General Manager often stand lobby greet guest watch first hand guest care make sure guest happy moment enter hotel . heavenly bed truly & quot ; heavenly & quot ; bathroom amenity quite nice . every employee make sure wish good day treat guest respect . hotel unique though many room , manageable guest feel warm cozy rather give cold impersonal feeling large hotel . wonderful able leave Broadway show able fight cab simply walk short distance hotel . though location outstanding , hotel even compliment location . 
 Great Hotel 	 come NYC Thanksgiving every year stay Westin . 's great hotel . room nice , hotel quiet great location . thing miss room mirror desk . 
 stay ! 	 moment walk Westin Times Square , greet friendly manner make feel like guest hotel . everyone come contact friendly helpful . room wonderful ! one side overlook street side could see Hudson . nice . room comfy cozy . one night wear walk do stay order room service . sat eat look view . nice . 
 wonderful Experience 	 Westin perfect New York getaway . get great rate , amazing corner room view . reception , Janice incredibly friendly , professional make sure feather free room make . location great - connect indoor complex include large movie theater , Starbucks , Chevy 's Restaurant , steakhouse bar hotel . hotel also contain fitness center spa . room comfortable size NYC , bed comfortable . altogether , fantastic stay ! 
 fantastic room - Outstanding service 	 want within walk distance almost everything , Westin Times Square good place stay . come Columbus Day week end every year enjoy walk Times Square , Rockefeller Center , even Cenrtal Park . mention restaurant theater . always warmly greet . like stay upper floor always get room fantastic view . bed comfy room comfortable . ' ve ask suggestion eat find location , not feel like inconvience . disappointment Shula 's closed . 
 NY Westin overnight destination ! 	 find Westin bid Priceline . since , stay hotel ! Westin provide upscale amenity room decor , , importantly family , service employee -- George , bellman Robin reservation . also , location phenomenal ! within two block theatre ! Westin ... simply , BEST ! ! 
 good experience ever ! 	 first trip New York stay two different hotel . switch Westin half way make sure amazing memorable experience we ! starwood prefer guest room upgrade spa room massage chair beautiful view . hotel close everything two minute walk Times Square . restaurant locate hotel across street ( even movie theater access hotel ) . hotel beautiful room , love Westin ! 
 accommodation nice although expensive used average cost NYC . 	 clean , comfortable room . excellent front desk staff . Great Times Square location . great conference room area . able take advantage Westin Promotion buy two night get one night free great discount . 
 everything excellent expect . 	 service great every level . room clean , smell good , clean every time return . Access Times Square Broadway , perfect . good service Shula 's restaurant ... 
 Sep 27 2009 	 large slick mention expensive ? 	 stay Westin Times Square two night weekend , friend Starwood Preferred Guest able let we use promotional deal , book last minute stay ~ $ 500 / night hotel free . live Connecticut , thus almost never get stay overnight city due cost , close proximity home thought lose ? arrive Friday night . hotel locate 43rd street 8th avenue , block center Times Square . everything need conveniently locate , even want less touristy dining option , simply walk away Times Square , 9th avenue head north , present cuisine every type without tourist trap . dine neighborhood often come city . even , not like location hotel NYC gawk tourist , many people area include Times Square theater , also gigantic subway station Port Authority Bus Terminal . type hotel could easily drive car front , drop people although be stay particular touristy location city , probably not drive anyway . check - in quick , nothing ordinary . expansive mezzanine - level lobby , whisk surprisingly fast clean elevator 26th floor room . hotel , however , total 45 floor give idea size . standard king room , view face north . prettiest view NYC , could certainly much worse- ' m complain . room decorate much , decor modern mid - century revival style , entire hotel . room clean , everything appear work , include iPod radio . tv attractive , work , channel suppose HD appear sharp . small closet , safe , stocked mini - fridge usual fiendishly overprice candy , soda , water , alcoholic beverage . quick glance price list tell Bud $ 8 , wine $ 25 , can not comment rest item since stop look point . price , will another word touch mini fridge end . nice feature hotel tilt - style window open inch want let fresh air . even window open , not terrible amount noise Midtown , due room 26th floor . bathroom , decorate nice dark grey stone tile white textured wallpaper , clean well large too- point discover room disable - access room , lead main gripe place . shower pretty large walk - in style hand rail , removable shower head hose would ADA compliant bathroom & quot ; twin - type & quot ; see many picture site . first issue room come go take shower next morning , find water pressure seriously lacking . fiancee also find irritating , extra - difficult rinse hair . second gripe layout handicapped bathroom , rack towel opposite wall shower , finish , could not reach shower grab one . exit shower lean towel rack . huge deal , annoy nonetheless . third final gripe bathroom big . sink small unit attach wall , build sort counter top . small amount space back sink place item , almost place put anything bathroom . actually hang toiletry bag towel hook , place bathroom put . , obviously fault handicap accessible bathroom , appear apply standard room traveler 's photo . bed appoint several layer sheet quilt feel pretty high quality , 4 large pillow plus one little decorative pillow . bed not bad even close bad one ' ve stay , find tad hard hotel price . ' ve stay well bed place third price hotel , although hotel New York City . , sleep pretty well , room quiet . part review lead comment expensive food . room tag could put door list item available order breakfast room . typical breakfast fare present price suitable business traveler people money sense . mere cereal $ 12 , glass milk $ 5 , fruit yogurt $ 10 , coffee $ 8 . needless say , partake hotel room service , walk around corner bagle . since stay & quot ; Starwood Preferred Guest & quot ; account , give canvas tote bag check - in soap , mint , paper advertise various hotel stuff mostly pertain business traveler stuff would probably interest someone actually starwood Preferred Guest . notable interest , memo hotel state invite & quot ; Unwind Session & quot ; Bar 10 , hotel cocktail lounge lobby . partook saturday evening find quite good , although quite glad not pay . freebie entitle we 4 beer , appetizer select list three four . select sirloin beef slider , four Sam Adams Boston Lagers . beer taste fresh , slider tasty , although three among two people not amount much . beer seem recall list around $ 8 terrible price beer common sort , slider something atrocious like $ 17 . we , free taste good . another gripe tell place gear towards business traveler , wireless internet room free , least say pay little connection screen get iPhone try access . $ 15 one day internet . come Westin ! day charge people WiFi . get free internet Red Roof Inn spend $ 50 night ! $ 500 night , expect bandwidth . morning , Sunday , go downstair check . nothing ordinary process , fact ask we consume item mini fridge high roller - price item inside . although store leftover food fridge , not eat item , later learn even TOUCH item , try charge sensor sort apparently aid billing item . inadvertently & quot ; consumed & quot ; $ 30 mini - fridge goodness bill , explain , charge remove hassle . conclusion , would say nice place , enjoy stay ? course . like location ? way- touristy , crowd . would stay ? probably , ' m likely spend much money hotel New York City anyway , like say stay complimentary . I would recommend hotel couple business traveler , family certainly someone look budget accommodation . oh sure specifically ask get handicap accessible room . 
 Sep 27 2009 	 Great Location Good Service Comfortable stay 	 husband spend 10 night recent first visit NY . say even though bit put negative review , really struggle find fault hotel . start negative first:1 . hotel expensive ( although spend money $ 500 credit use food beerage courtesy form Virgin Holidays hotel close club lounge ) hotel NY . else expect right ? glass champagne - $ 20 ; house breakfast 1 $ 40 ok . lunch meal drink ( maybe 4 drink ) come $ 120 . course eat hotel load cheap place around . like say complimentary stipend spend make it.2 . room bit dim ok view ( 38th floor ) still comfortable return 10 night . fact even elevator dark struggle see well there.3 . careful move around drink fridge put charge automatically calculate base weight . bit surprised bill query , get remove charge item use form fridge . for we fault could find hotel . overall staff always polite we . spend lot time Shula 's restaurant bar downstair mingling staff always treat well ( special mention friendly Jody ) . regard food Shula 's , quality excellent portion right . also return wee hour morning head Greenwich village staff would still friendly welcoming . on location , ask hotel one block lively Times Square , Theatre District , good restaurant Hell 's Kitchen subway ( 42nd street ) .I would certainly return Westin starwood hotel matter . 
 Sep 25 2009 	 average 	 disappointed stay @ westin times square . westin , expect semi - luxurious feel hotel old . platinum member , think would get upgrade not case . extra water room get store nearby be spend hotel stay expect certain high level service . I think location Times square bit touristy . nice restaurant away area union square soho would probably make well location character . 
 Sep 23 2009 	 Shocking 	 stay Fashion Week , hotel either full expensive . still 450 night taxis . check - in fine , friendly staff . room big . city view totally misleading - even high floor could not see single ny landmark . recently renovate joke - define recent ? scuffed wall , damage lamp , peel wall paper . Bathroom tile like something pub toilet . sheet tear , change . get change one set due bloodstain . amenity whatsover . tv nice , work . lot station fuzzy watch . good location yes , friendly staff . speak manager offer change room hassle traveller hotel . leave one night check back . second room even bad . blind break , would go . matter window dirty . try ring front desk Service Plus button do not work ! point would enough leave . property near 4 * hotel . 
 Sep 23 2009 	 great place great location 	 tough pick hotel NYC ! ? tough would say , 's much choice . lot research choose Westin Times Square mainly location . dissapointe , hotel good . 's big place , not really feel enter ( good thing would say ) . pay bit extra room high floor outside noise will not bother much . room clean quite spacious , bed comfortable . 
 Sep 22 2009 	 Fab hotel fab city 	 stay one week August . first impression hotel excellent , staff polite helpful . lady check friendly give we room 38th floor pleased , could see Empire state building great ! room good size plenty room three we . bed lovely comfortable especially long day walk around city . we happy room , always clean high standard return long day . we use resturant breakfast one day lunch another day , food absolutely gorgeous , staff attentive . the location Westin fantastic , near lot great resturant , shop . also far walk many attraction . I would recomend hotel fab ! 
 Sep 13 2009 	 could not pick well location 	 recently return 4 night stay Westin Times Square . arrive early state check time problem get room check easy . offer city river view choose river view lovely . twin room good size , plenty storage space decent sized bathroom . bed well ' ve ever slept greatly appreciate long day walk street New York . 1 block Times Square within walk distance main attraction , therefore use cab evening dinner reservation make . would recommend hotel superb location standard room service receive stay . 
 Sep 12 2009 	 good midtown hotel . 	 good stay Westin , location excellent close major tourist attraction . room good size nice view , staff friendly helpful check in / out quick efficient . staineless steel washing hand basin bathroom bite tacky find pillow flat . apart minor issue everything else good . back New York try another hotel relfelction Westin love stayi g different gotel every time travel . 
 Sep 11 2009 	 great second stay Westin 	 stay two year ago . good not think could happen , ! fabulous high floor corner view room window open little . location great . right next Times Square , adjacent residential local business . friend live block hotel seem totally different part town . easy walk ( 20 min ) Central Park midtown shopping sight . staff helpful friendly , especially consider large hotel . son girlfriend room low floor . great view , good value comfortable room . 
 Sep 9 2009 	 Great Central Location Activities / Eating 	 stay Westin Times Square long Labor Day weekend . hotel centrally locate - close tour , subway , restaurant , etc . enjoy stay . room 25th floor . could hear car honk street noise - nothing keep we awake night . corner room big NYC standard . always clean convenient . Westin Times Square locate one block busy central Times Square location - chance avoid lot crowd choose . ventured & quot ; people watch & quot ; mostly stay away . the hotel couple block away tour company take ( Gray Line , Location Tours , etc . able walk start point easily - within 5 - 10 block . good non - chain restaurant , walk one block west 9th lot great restaurant within easy walk distance . cousin live town point we good food decent price . overall , great stay would recommend hotel 's location convenience . 
 Sep 8 2009 	 Perfect Stay ! 	 bit worried read negative review pleased stay . book room hotwire get great rate . hotel perfect we , centerally locate , great room , nice view perfect service . would happily stay hotel . 
 Sep 7 2009 	 expect Westin 	 arrive hotel wait atleast 30 minuet get valet take car . get room simple . relized chain room look like someone try pull ! & quot ; Westin Heavenly Bath & quot ; certainly & quot ; Heavenly & quot ; ! remind airplane bathroom ! plus veiw terrible ! overlook rooftop heater ! orderd room service take long time call room service ask take long said & quot ; never get order ! & quot ; 30 minuet later come food pretty good way overprice ! couldove go nice dinner city ! hotel not expect Westin . 
 Sep 6 2009 	 Great Location Nice Hotel 	 stay weekend trip ny , hotel great location , staff helpful polite . would stay . 
 Sep 6 2009 	 WOW ! 	 really enjoy stay . location wonderful - right Times Square NYC attraction . room large great view . amenity average . 
 Sep 5 2009 	 great stay 	 highly recommend hotel . friendly check - in staff .super clean room comfortable beds.location excellent .pax next door great breakfast 
 Sep 2 2009 	 good hotel not TOUCH phone ! 	 excellent location . really grand entrance large 4 * hotel . quite dark inside - extend room read review go , other notice . Westin try save money use low wattage bulb ? bed good ever sleep . shower excellent also . large LCD tv nice touch . ask low floor due fear height - end 10th - bearable would'nt want go much high . not eat notice $ 12 cornflake ! go onto street eg . Brooklyn Diner @ Times Square much well value . really can not go wrong food matter eat New York actually . only gripe arrive , use phone room call home N.Ireland check kid . call 5mins . check account stay tv . cost $ 53 inc . tax call . raise annoyance reception , cut bill 50 % goodwill gesture . still extortionate though . go outside ( ) buy phone card use room phone , use public phone street - massively cheap . all nice hotel although reception staff dismissive question anything . actually holiday would probably pay much basically sleep night ( morning night sightseeing ) . would go 3 * hey , afford ........ 
 Sep 2 2009 	 Superb Hotel 	 stay Westin 27th August 1st Sept book great deal British Airways . say read various review hotel prior travel , little apprehensive . say , find entire experience fantastic . I book delux room little extra cost , get option , go . room . 41st floor spectacular view downtown New York . could see Hudson one side Empire State building . room big , especially New York . stay another relatively large hotel Times Square room tiny . I suprise room , flat screen tv also large hd channel king size bed luxurious , especially long day walk around city . also room worth note lovely morning smell ' Starbucks ' coffee coffee maker . bathroom nice load towel plenty space , modern decked high standard . we take ipod take advantage docking station provide bedside cabinet , sorry neighbour make much noise ..... also , floor large ice machine case , almost directly outside room . room noise keep minimum , handy we use night water etc . the reception staff Westin excellent . could not enough we . make telephone call we arrange return collection JFK cost also help we check -in line return flight home . usefull , BA allow seat book either on - line 24hrs flight be airport , oreder get seat want , make sure book early avoid dissapointment . they ask day well even though arrive 3 pm Thursday , never see queue , except ' starwood ' contingent seem complain everything . use hotel bar late evening really nice , cheap hey 5 * hotel centre town . just around corner Milford Plaza directly opposite Majestic Theatre ' Phantom ' , John 's . pizza restaurant massive inside come highly recommend , remember order one pizza , huge ! something book prior fly NYC ' City Pass ' . book VIATOR save load load cost individual ticket . oh get go front queue place . all , would certainly return Westin times Square , excellent hotel comes highly recommend . 
 Sep 1 2009 	 great hotel awesome location ! ! ! 	 beautiful hotel . centrally locate service great room clean . 
 Aug 31 2009 	 could much well 	 ' ve stay Westin least 4 occasion business leisure . , frequently disappoint Westin . if want Times Square , be convenient , many room nice view city . however , overall experience leave much desire . staff reception often unfriendly ( plain rude ) . almost always long line check desk , rarely provide access room official check - in time . addition , room always clean , ask housekeeping finish bathroom leave half - clean ! additional charge use fitness center ; seem be often service escalator ; importantly , room clean fresher look . , would rather spend money elsewhere . 
 Aug 31 2009 	 great place get good price ... 	 stay overnight play around city . get great rate Priceline , think would less satisfied pay go rate . think lobby tiny bit shabby rating . room great good part quiet . nice starting point Times Square , Garment District , MOMA , Lincoln Center . would go back get good deal . 
 Aug 28 2009 	 never ! 	 stay Westin July . first trip New York frind stay ( 5 year ago ! ) say great be . it great location service reception staff appalling - rude unhelpful . room not clean 1st day go request do get clean towel . our room advertise newly renovate defintiely not . wallpaper marked bathroom ' heavenly . ' bed comfy Shula 's good 's it . this hotel overprice would not stay . always stay expensive hotel felt rip one ! 
 Aug 28 2009 	 Perfect Location - quiet space near Times Square 	 great location although right Times Square , quiet room . staff helpful . 
 Aug 27 2009 	 first lst time 	 recent trip NYC see we take advantage good rate & quot ; Hotwire & quot ; book Westin . fantastic hotel superb Midtown location . close enough everything . rand couple week early give SPG number although stay numerous SPG propetie within USA Westin NYC say would credit point SPG account book & quot ; Hotwire & quot ; . wrong follow . prove one fault really nice hotel . upon check - in upgrade corner king think quite special staying Friday , Saturday Sunday night . conceirge great help give we valuable help came source great & quot ; Yankee & quot ; ticket , although end book online help much appreciate . hand in - house tour desk good . book fast boat ride staue Liberty arrive find tour cancel day due helicopter crash Hudson . not blame would thought private tour company work within Westin would switch westin monitor service . sorry tangent not want forget . room clean , spacious good order , especially NYC . rate receive simply make great hotel even well . very professional outfit would definetly recommend hotel anyone travel NYC . 
