Best 	 else celebrate 21st b - day Las Vegas . try decide hotel hard many choose , glad one pick . lake view room beautiful watch fountain view strip mountain background . room fully equip everything could need want . hotel wonderful scenery lot detail . spa one good hotel offer many amentitie . tour hotel recommend hotel beautiful relaxing not feel like mall like hotel make feel . casino nice food little pricey never hungry complaint want place quick bite eat variety something choose , everything expensive strip . 
 romance retreat package Bellagio highly recommend ! 	 truly memorable package offer Bellagio . check Bellagio web - site info . 's splurge night , well worth . BF enjoy fantastic service , limo transport VIP check - in , couple massage ( Mike intuitively know exactly sore spot ! ) , magical dining experience Picasso ( BF stop rave fallow deer ) , stunning Cypress suite ( love & quot ; & quot ; & quot ; & quot ; ensuite incredible view fountain panoramic window ) , imagine well experience . order room service breakfast , deliver promptly , tasty . negative comment include call make housekeeping check suite . ensuite in - lay carpet center marble floor , carpet clearly vacuum , cover hair . quite noticeable disappointed obvious lack housekeeping . housekeeping send someone immediately vacuum , rest stay seamless pleasant . favour book package disappear . 
 amazing college graduation gift trip 	 husband deliver promise take 2 daughter trip Vegas . trip plan September take 3 day US Thanksgiving holiday . husband travel throughout much world stay many top rate hotel . Bellagio suite ( exact name ) far comfortable room ever stay travel . full sized living room dine table family . room include bath section plus powder bath . never see suite room like Europe ! book deluxe lakeview room daughter could happy . we eat Jasmine first night . music play Bellagio fountain amaze sensory experience . miss stay hotel . last night eat Olives restaurant ( spectaular ) forewarn pricy . want see Cirque Soleil & quot ; & quot ; theater wait arrive . Book least 2 week early want good seat . 
 can not wait go back ! 	 husband stay Bellagio one week November 2009 . first ultimate spot strip . good view ( get lakeview room highly recommend ) center & quot ; strip . & quot ; hotel spectacular . couple minor thing update room around hotel size hotel amount people pass day ( thousand - no kidding ) look amazing ! check - in take 15 minute move rather quickly many people line . huge resort people world travel see , , not expect one arrive . staff work hard accomodate hundred people time . anyway , room service great , twice day . 's wonderful come back brunch dinner bed make . take full advantage service hotel provide , barely lift finger . long week lot shopping bag hotel gladly bring box room pick wewere do ship Business Center . People complain smoke hotel , hello , Vegas 's Casino - what expect ! 's perfectly quite room never get disturb . in - room Dining fantastic reasonably price luxury hotel . one fear room double book b / c read problem Bellagio occasionally . assure upon arrival would never happen sure enough rest dinner 5th night someone use key get room . luckily lock door . speak manager , nice apologetic . not look comp anything b / c really want inform situation . give we new key make sure not duplicate . later night receive message front desk say remove charge room service order . make we feel little well b / c way handle situation speak we face face . , ridiculously large resort many people ( tourist local ) pass , can not expect 100 % perfection certainly everything accomodate make stay pleasent possible make fault . Buffet great breakfast dinner twice b / c food never really change . warning : buffet price double weekend . noodle great asian spot lunch Sensi fabulous dinner . recommend surf turf Sensi . flavor incredible . Fix restaraunt great atmosphere entree flavorless skimpy price . enjoy eat good food afraid spend good meal Fix favorite . almost every night enjoy Caramel Latte Gelati Gelato Cafe near pool - it happen foot past guest elevator . speak guest elevator , security standing make sure key access . make feel much safe big place . someone assist everything . need taxi line outside hotel time , well hotel . call concierge whenever need ticket show , reservation restaraunt easily take care thing we . saw & quot ; & quot ; Cirque De Soleil Bellagio make easy get seat right away . assign seat , , wait heavy line push . fantastic show color , music amazing talent . also see Zumanity Cirque De Soleil New York , New York b / c love & quot ; & quot ; much . zumanity adult show 18 + fantastic less acrobatic comedy . need open - minded shy one . also , get couple row back show might get WET & quot ; & quot ; pick participate Zumanity . also , call concierge front desk , answer phone name , save trouble give information . the Conservatory gorgeous themed season . great spot take picture since color jump . always someone clean around hotel tell well keep 5 star . visit hotel step back Bellagio , realize incredible atmosphere luxury hotel . fountain pride glory give amazing feeling . worth watch show outside terrace inside lakeview room . go top Eiffel Tower see fountain breathtaking . overall , ultimate place stay Vegas . People know Las Vegas , know Strip expensive place stay , eat , play shop . visit Las Vegas Strip finacially challenge . cost much planned . gorgeous modern hotel view location . can not wait visit Bellagio soon . 
 amazing ! ! ! ! ! 	 stay one night end 4 night stay Vegas friend . check quick easy , put floor friend . room amazing , clean , big bathroom great . room deluxe lakeview room massive window overlook fountain beautiful . six us room bottle champange watch fountain dark music t.v . say one good night ever ! ! ! ! ! sad one night end . would deffinately stay next time ! ! ! 
 High Expectations meet ! 	 perhaps unfair Bellagio expectation high arrive maybe fail appreciate quality hotel . expect , everything superb - bathroom view favourite feature . stay Spa Tower initially put - off constant drooning noise 26th floor . quickly relocate minimum fuss go great experience hotel . everything perfect extra thing hotel appreciate - indoor garden freshly make crepe highlight we . hotel much another casino room famous water fountain never fail take breath away . 
 ocean 11 	 Pool area fantastic , room fantastic , choice resteraunt good , fountain spectacular , location fantastic ( place walk distance ) 3 day enough vegas . 
 Beautiful Place Horrible Service 	 design decoration stunning , lack customer service stun five star hotel . every staff member come contact rude , curt plain unfriendly . work hr see type behavior , make think come top . 
 Bellagio - Las vegas 	 lovely hotel twice would go . 
 great poker room 	 go play poker vegas . great hotel reason . overprice . fountain amazing 
 easy like.look deal 	 able get good deal due time travel book way advance . even though check early front desk madhouse get room right away . dump bag take friend . easy catch cab hotel / casino not want walk . enjoy leisurely late lunch cafe , enough food need snack rest day . you place hang besides casino . Felt luxurious , overdone hotel see Strip 
 Beautiful expensive 	 Bellagio impressive entrance lobby lucky enough pay suite not spend much time jump massive check in / out queue . experience Bellagio great afford look bill . restaurant inflate price shop . service good though . 
 fabulous - cheer check staff though ! 	 negative check staff beyond miserable get give room spa tower likely able hear maintenance noise . complain though move main tower . view lake bellagio immense bed incredibly comfortable . great central strip location . housekeeping staff brilliant . 
 Loved ! 	 stay standard room fountain view . know not room long , ... view ! lovely , spacious room . big comfortable bed , big bathroom etc . awesome location middle strip . buffet breakfast bit much , dinner great . make sure try Noodles restaurant .... yum ! overall , great stay would certainly stay . 
 great ! ! ! 	 great shop love fountain show .. eoom service horrible overprice 
 View Fountains 	 hotel whole fantastic , classy ... room view fountain get old , bed small , could hear next door neighbour bathroom . view fountain room spectacular . stay previous year new wing , room heap well , new not hear neighbour . also great view strip fountain room . stay would recommend part hotel . 
 Perfect stay 	 stay Wynn Parlor Suite 4 month ago , bit worried try Bellagio , fear would disappoint . fortunately fantastic week - end ! request pick - up airport , standard Bellagio Limo , offer hotel . make reservation 1 - bedroom penthouse lucky enough upgrade huge executive suite ( 233sqm / 2515sqf - 9 phone - 5 flat - screen tv small one bathroom 60 & quot ; one dining room ) locate Spa Tower . view bedroom nice ( towards Paris & amp ; lake ) great living room ( back hotel train station / City Center ) .We access executive lounge ( long queue ) line pass . breakfast buffet fabulous , impressed décor . use minibar complimentary ( know favor thank Amex Centurion ) .Overall would say public part less impressive Wynn , walk lot . situation Strip unbeatable , value much high ( depend season guess ) .For wonder possible enjoy swimming pool late November , least 2009 yes ! several pool close still one , large enough , people sunbathe swim . 
 Nov 11 2009 	 gorgeously opulent price tag match ! 	 SummaryWe not disappoint Bellagio . lovely tacky way , extravagant , marble floor next fake plastic statue .. detail miss walk around fun pool gorgeous ! Bellagio well suit wealthy wealthy thing like park valet , less pricey restaurant bar . amazing 3 night 2 offer airmile , well worth look . amazing day trip offer like bouldering , dune buggying , horse ride helpicopter ride grand canyon . LocationGreat , middle strip , walk Mandalay Bay Ice Bar casino crawl back past many favourite . taxi ride away cheap casino though start feel bit poor ... RoomsHuge gorgeous comfy bed , soft towel dinner mint evening . bathroom wonderful two sink , brilliant shower large bath . servicegenerally extremely helpful polite never forget tip drink girl ! reception could get busy leave queue long time concierge etc staff courteous , ! bar RestaurantsMake sure get cocktail fountainside view bar , beautifully romantic great cocktail ! eat Prime , wonderful , good steak ( mine blue meat great ) good sauce ' ve ever . restaurant look nice though wonder night . cocktail pool also tasty . generally nice tad price ( even Prime ) . 
 Nov 10 2009 	 ideal location first timer - oh - fountain ! ! 	 book Bellgio simply Oceans 11 connection . much choice Strip , be come . amazing place . virtually faultless . 2 min check . upgrade fountain view room smile . get room 20th floor . perfect view fountain Eiffel Tower . large modern room ( flatscreen tv - slight disappointment - british channel ) . floor ceiling window . turn TV Channel 22 immediately see IMPERATIVE stay fountain view room hotel . absolutely stunning . as say , room large , bathroom large . large deep bath separate large walk shower . plenty provision - shampoo , conditioner , body lotion , cotton bud , shower cap , sew kit , soap . shower gel / bubble short supply - one bottle provide whole stay . Towels OK . whole fluffy big . plenty provide though - three each . the mini bar HUGE . nothing mini ! $ 4 coke , bad . provision way price . slightly cheap vending machine , free ice corridor . ice bucket provide . big disappointment lack tea coffee bring kettle . the carpet fitting slightly tired cleaning impeccable , come twice day , leave smooth jazz tv chocolate evening . housekeeping available virtually whenever want . whether leave room early late always clean least . lot clatter corridor 8 be great want lie . ok we UK time 5.30 every day ( amazing view sunrise special window ) .We eat hotel twice , time buffet . breakfast amazing , dinner buffet . however agree atmosphere well ever - slight canteen feel - food good indeed much choice . bean cook tomatoe breakfast though think slightly odd . throughout hotel service impeccable . everyone greet we , everyone want help . slightly surly service business centre nothing write home about . I think two big draw hotel . first , fountain . view street room , stunning see believe . second , location . Bang middle strip , virtually everything walkable . take comfortable shoe . everywhere take get ! would disappoint MGM end TI end . centre strip well ( feel ) .hopefully one day back . hotel give we special memory . 
 Nov 10 2009 	 Bellagio ' save ' holiday 	 travel taxi airport along ' strip ' , think go ' hell ' . fortunately enter Bellagio thing ' look ' . fabulous reception area decorate Haloween dominate ornate ceiling . give room rear hotel view mountain . room large bathroom contain huge shower , double sink bath . unusually soap toiletry replace every day even open , seem rather wasteful . room facility open / close set curtain remotely bed room door supply large flat screen TV.Note warn registaration minibar sweet / nuts room attach sensor move could result charge . verify one day maid must move item result $ 20 add bill ( later remove without problem ) . hotel contain range designer shop readily available spend winning casino . Las Vegas hotel casino place force walk get room ar restaurant . there numerous cafe restaurant within hotel range Gelateria ' designer chef ' restaurant price match . popular Bellagio buffet unbelievable choice food cost around $ 30 include unlimited soft drink . one complaint peak time long queue result wait hour . not apply guest possession ' line pass ' walk straight restaurant . still not discover get pass assume regular guest big gambler . overall visit hotel ' strip ' would place Bellagio top three Wynn Venetian . thoroughly enjoy stay Bellagio , Las Vegas hold appeal return visit . 
 Nov 9 2009 	 want class ' ve find 	 Amazing . boyfriend stay Bellagio hotel Oct 28 - Nov 1 , wonderful experience . check take 10 min , bad . unfortunately lucky enough get upgrade view , get & quot ; Sunset Room & quot ; not fool name mean face mountain . room spacious wonderful send , bathroom include shower well separate bathtub . room service come twice day , night leave chocolate set tv smooth jazz channel . even set button wall walk another set near bed open clothe curtain Bellagio central strip perfect we cause ALOT walk . not gamble much Bellagio , money spend Mirage . say hotel smokey not see , bad compare casino strip . attend & quot ; & quot ; amazing well , must see . check breeze take 5 min lady serve we extremely nice , credit back charge make room thank . last hotel stay Mirage , amazing well . far MGM Mirage family great we 's family will stay next year well , doubt 
 Nov 8 2009 	 Best Hotel ! ! ! 	 hotel combination luxury entertainment , , casino ausum , food court unbelieveable , , good , spa , one world 's fine massage parlour , coconut milk bath ausum , , end place u find whatever u want , ultimate shopping complex .. 
 Nov 7 2009 	 Great Hotel ! ! ! 	 beautiful hotel heart Strip ! good service nice Pool ! 
 Nov 6 2009 	 Highlight trip ! 	 stay Bellagio last week October . fantastic service fantastic room ! rave Bellagio enough ! cirque fantastic Spa . 
 Nov 5 2009 	 fountain delight 	 Bellagio dancing fountain . 's great entertainment even sit room 's window watch perform every 15 minute . 's . food restaurant buffet beat , hotel keep spotless , towel fluffy . want downside . room dimly light . sure many light source , overall , room design read night . guess want casino pay discount room . also bathroom lighting sink position properly want see mirror shave put makeup . another quirk - towel bar hand towel . use arm lamp flanking sink hold - work ! second time . would go back . obviously , other think . place crowd despite current economy . must special keep . 
 Nov 5 2009 	 amazing beyond word 	 first time Vegas want right ! book Bellagio Hotel . amazing hotel amazing room ( upgrade check - in free charge ) . check quick easy , god excited see room , beautiful fantastic view . hotel lobby elegant ground . lot restaurant hotel choose Jean Phillipe crepe shop divine . pool area fab PINK frozen cocktail amazng ( although bit pricey $ 14 soooo worth ! ) . would also recommend go see ' ' Cirque De Soliel Hotel , spectacular . would definatly recommend hotel return soon ! 
 Nov 4 2009 	 Beautiful Bellagio 	 husband celebrate anniversary stay Bellagio Hotel Las Vegas . even though pay discount & quot ; promotional & quot ; rate , give room locate towards middle hotel high floor face fountain . perfect ! assume would automatically give room back hotel since pay & quot ; promotional & quot ; rate . room clean , comfortable , decorate hue beigh brown . bathroom large . one large picture window room could view water show every fifteen minute midnight . past check desk Bellagio Conservatory Botanical Gardens . season create flower , plant , tree , gazebo , bridge , pond , water feature . absolutely beautiful ! staff friendly , check in / out process easy . would recommend hotel . 
 Nov 4 2009 	 watch hide charge 	 beautiful , navigable , excellent hotel . please note give credit card # upon checkin , hotel put hold $ 130 - 200 per day account . call ' authorization ' , not charge per se , allow access fund . use prepaid credit card ( use vacation ) surprise balance card $ 700 less have think - have know would ' authorize ' money , would give alternative card . try complain management call back . ' ve since write letter await response . 
 Nov 4 2009 	 Amazing can not wait go back 	 husband go Bellagio las Vagas 40th . sure expect never visit USA holiday normally beach . however go open mind . hotel good strip clean friendly , massive get che ching slot machine hotel , young may quite boring , like 5 * + hotel one , think bad point . visit take time explore hotel , last day miss quite lot , water bar real water bar ! ! ! ! ! ! ! see believe ..... whole place fantastic . hotel right opp miricle mile shopping although take 15 min get , size hotel world . quite tout try get money ' free ticket ' nothing free las vegas ! ! currently process book back bellagio June 2010 - get lake view room listen music whilst watch dancing fountain , would say highlight hiloday must see 50 one , love . trip go sundance tour ask mark stanway - nice guy ! iv say would pass name company gran canyon trip , brill company upto date hellicopters experience pilot - tell pamela england send . unsure visit do not worry safe , warm friendly true ' its Las Vegas adult playground ' Pamela England 
 Nov 3 2009 	 Outstanding ! ! ! 	 stay 10/27 - 10/31 attend coference Bally 's . 2nd stay . Booked & quot ; Escape Relaxation & quot ; promotion ( deep discount book early ) hotel website . upgrade Deluxe Lakeview , request non - smoking 2 queen bed . arrive midnight , king bed available ( even though request 2 queen ) . tell call return front desk 8:30am day see available . call around 08:30am , still unavailable , tell try 1 pm . point , decide keep room since conveniently locate ( near elevator ) colleague okay share king - size bed . wanted spend spare time outside conference gambling rather try obtain room request . staff encounter throughout stay courteous professional housekeeping restaurant server registration casino staff . nice hear staff address name phone . hotel immaculate clean . pool fountain operational 10/27 - 10/29 due high wind . drawback room connect door not know connect door wall room , could hear muffled conversation room next door ( not loud enough disturb sleep ) . also since door slam shut , hear people enter / exit room next door . overall , great resort , great people , great location . certainly stay . 
 Nov 3 2009 	 Surprising ! 	 stay husband bellagio admit location perfect . take forever walk room location . would dread , big hotel love energy common area . anyway , bad part . blood stain sheet . GROSS happen . room face water show , big , ordinary room , happy , see blood stain , disappointed , least could keep room clean , include sheet ? YUCK ! 
 Nov 3 2009 	 great Stay right Vegas Strip 	 stay one night road trip . find good deal online Bellagio website . everything perfect luxurious . complaint would trek car room . lobby rather far elevator . like go casino often possible . not pose problem we , one party problem get around , might good choice . although , contact hotel directly , might able make arrangement . hotel immaculate room . stay basic king west wing . hotel right strip middle lot action . staff friendly , snobbish . good thing free parking free valet ( plus tip , course ) . want gamble , 's elevator ride away . several pool well . also many restaurant site ( pricey , mind ) . also full service spa salon , although not time schedule service . stay , fact get good deal : ) .we pay $ 15 / day internet . note ! 
 Nov 2 2009 	 Best Hotel / Casino Strip 	 stay Bellagio wife three day conference Las Vegas . arrive Saturday afternoon via Southwest depart Wednesday early evening . room rate $ 129 / weeknight , bargain , actually cheap Caesars conference . bellagio everything Las Vegas . everywhere walk experience & quot ; Wow Factor & quot ; . locate directly across strip Paris next door new CityCenter complex build . fountain incredible really fun watch night . fountain show repeat quite sometime , stay watch show back back . highly recommend Cirque De Soleil show & quot ; & quot ; . purchase show ticket online arrive roughly $ 125 / each . upper level , center great seat type show . HIGHLY RECOMMEND ! food great . people helpful . room incredible clean ! not touch mini fridge room weight get charge touch anything . pool great ! provide towel go pool take drink order . several free water station , take advantage . negative Bellagio smoke fill casino , walk get room anywhere hotel . not bad gambling , pass annoying smell like smoke . internet service $ 14.00 / day . 
 Nov 2 2009 	 Awesome ! ! def go back ! 	 great time ... go husband friend ! stay always weel take care . super customer service , beautiful facility ground . disappointment Fontana Bar live music close poke tournament . 
 Nov 1 2009 	 Flawless every way - stunning experience 	 arrive 24th October fairly stressful 13 hour journey Ireland . get taxi greet warmly concierge offer take bag . check super quick room within 5 minute get taxi . the walk room pathway divide casino - get real feel Vegas walking room . stay Room 14028 , Lakeview Room overlook Fountains . the room spacious , clean , elegant well maintain . facility within room good - tv , Mini Bar , internet , Lighting , Curtains etc . work well . bathroom huge shower separate bath - load space . Shower powerful . we find staff knowledgeable courteous area hotel casino . we eat Cafe Bellagio Bellagio Buffet stay . Cafe Bellagio queue breakfast short . Buffet use Lunch note get 12.15pm will not queue - great value $ 22 each . check super easy - register credit card hotel check , able check television drop key bottom lift . easy ! ! save stay next visit . other VEGAS THINGSCasinosBellagio - Great Drinks ServicePlanet Hollywood - Pleasure Pit ( 8 pm ) worth visitBallys - old casino good poker roomparis - well worth walk Ballys ParisShowsLove mirage - stunning show . must seeZumanity - Rubbish , pure drivelpeepshow - , utterly terriblephantom opera - great special effect musically impressive Broadway West EndComdey Pet Theatre - really good fun like animalsThe Rat pack - good singer , set old style . ok.tourssundance Helicopters - Picnic Trip Grand Canyon - amazing trip . quick way see Canyon - pick 6 am back hotel room 9.30am . concierge Bellagio wil arrange require advance booking . 
 Oct 31 2009 	 Luxury well 	 enjoy hotel beautiful , luxurious , comfy bed , great view room . find casino little boring quiet . prefer casino 's little lively rock music bar . get upscale resort . get excellent drink service playing machine . waitress would bring 2 drink time never go without drink , always . pool beautiful , crowded . restaurant eat whole time buffet breakfast dinner , excellent . 
 Oct 31 2009 	 exellent hotel 	 start say start New York New York 3 night love good experience friend have not abroad without family really enjoy : ) travel go Palm Springs 5 Nights return Vegas final 2 night yes stay Bellagio really enjoy although do not get use emense pool rain last day ... much bellagio botanical gardens lot shop restaurant room great 7 us mum dad sis room next door door room open see . foutain impresseve : fave time say good bye faith hill will . also recommend go see mamma mia manadaly bay theatre : ) gr8 fantasticin hotel location fantasticwill deffo return : ) 
 Oct 31 2009 	 big beautiful 	 stay 3 night although not like Vegas , ' m glad stay Bellagio . 's right middle strip , be extremely clean , pool gorgeous , room large , bathroom plush watch fountain show comfort bedroom joy , especially weekend show every 15 minute . good thing Vegas apart helicopter trip Hoover Dam Grand Canyon . however , term main / public area hotel , preferred Paris character Wynn elegance quietness . Champagne brunch Bellagio Sunday would not recommend - food selection quality great , Champagne nasty , queue hour , decor inside travel lodge - esque , even though buffet , still expect tip ! have never go vegas , would recommend Bellagio other ( long stay Lake View Room ) - Paris Wynn ( not know bedroom like ) . 
 Oct 30 2009 	 fabulous 	 fabulous hotel every way . room ansd service outstanding . Teh buffett also fabuous . 
 Oct 30 2009 	 Fantastic Vegas Hotel 	 wife stay 5 night Bellagio , book Virgin Holidays . hotel superb service fantastic , eat hotel expensive , try Cafe Bellagio , 24 hour service , great food great price , Buffet one good Vegas , careful queue get long especially weekend . dine Olives Resturant , slightly esxpensive $ 150 two us wine well worth , fantastic food good view fountain show get table outside . room great , change original room like view car park , staff quickly give we new room overlook pool . go see & quot ; & quot ; show Cirqu De Soleil , outstanding , take breath away . great base Vegas break , central strip get easily . if go Vegas must Canyon Tour , go helicopter Sundance Tours , Limo pick drop hotel , flight Hoover Dam Canyon land Champagne picnic fly back strip , scenary superb , must trip . will go back ? soon superb . 
 Oct 30 2009 	 solid choice Vegas veteran 	 like Bellagio Venetian , offer degree class relatively good price . Bellagio make money be complex -- really not much reason leave unless hit show heart set specific restaurant . ' ve stay suite room tower . suite worth money get discount . small room unremarkable really big nice bathroom -- ' ve issue cool room sufficiently ( polar bear ) . tv cheap nasty , charge broadband . pool area ok zoo . ( want pool scene kid teen , go Mandalay . ) fame fountain show cool first time , anyway . there midlevel - expensive restaurant complex use passageway Caesar 's Paris , decent option well . Bellagio , ' ve like Buffet ( try get line - jump pass ) , Noodles ( good food ok pricing ) , walk - up crepe place Olive restaurant ( friendly quite reasonable consider good food , try prix fixe ) . sushi place worth well . also , fusion cuisine place ( water fountain outer wall ) surprisingly good worth money . self park , much hassle not pay . get slot card get freebie . minibar charge move something get water coke hassle , consider bring ice chest drink snack . morning coffee pastry well access Caesar 's , although crepe place yummy anytime . 
 Oct 29 2009 	 Great Hotel - issue mix room 	 wife 3 night Bellagio part 2 week trip West Coast . start say overll hotel fantastic everything would want high class hotel . pre book via internet site 3 month ago pay Salone Suite view fountain . check fast helpful corner suite 17th floor amazing - large combine bedroom lounge huge bathroom separate toilet - great spa bath view strip . the large window lounge area look directly onto lake fountain . would sit late night watch show every 15 minute - breathtaking . our room mix issue start return room late afternoon first day find door key would work , happen 3 separate occasion time tell would happen . next morning wake front desk 6.30 tell illegally room , time security guard bash door tell we show proof identity room . 1st front desk manager fix problem two complaint till spoke & quot ; Bobby & quot ; able fix issue - thank Bobby well do . organise bottle champagne discount total bill . stay go perfectly . birthday dinner wife Circo great - service food excellent great Aussie wine . stay Luxor Mirage past trip good would happily return Bellagio . 
 Oct 29 2009 	 Beautiful feel like Prisoner . 	 decide book Bellagio 's location strip gamble , however hindsight 's good visitor Bellagio rather guest . although pool beautiful worth look ' m sun worshiper use . visit pop look balcony . because layout hotel lake fountain feel little bit like captive , resturant food bar own Bellagio run bit price cartel . ( even sandwich set back $ 12 that s cheap could find , 's problem water ! thank god people sell ice cold bottle $ 1 , room water $ 4 not even chill . ) walk mile ( firstly get hotel get past lake ) make strip , supermarket quite distance 's Miracle mile shop across street cheap eatery shopping . overall fab time come back ( ) will probably try book venitian ' m feel rich new york new york / planet hollywood slightly cheap option . would also hire cheap car otherwise bit tie strip 's long think ! 
 Oct 29 2009 	 Incredible Hotel 	 hotel huge , service good . one problem ( gimpy television ) repair pretty quickly hotel staff . bathroom great whole room seem clean . one pet peeve hotel AC place seem relatively restricted , rarely get room cool like . room Bellagio get pretty cool , never quite 66 degree temperature like hotel room . bed comfortable room quiet . there plenty good restaurant hotel often line must suffer eat restaurant . casino quite nice , various bar lounge visit pretty good sport book . would stay . 
 Oct 27 2009 	 happy time visit 	 go hotel husband business trip . though book expedia orbitz , forget one , hotel go beyond help we leave early return home , first grandchild bear early thought . go way help we , worried would charge we extra day book , even though clue little one would choose come early anticipate . not charge we extra day book . cafe Bellagio awesome always return go everytiime go Las Vegas . ( love ice tea , ice make tea make much tasty , especially hot day ) ! food excellent reasonably price , hospitable waiter . change floral arrangement something can not ever pass Bellagio , along see colorful chandelier lobby . water show simply marvelous draw crowd time . favorite song play & quot ; 's Time Say Goodbye . & quot ; great place stay . bathroom shower simply beautiful ! ! 
 Oct 27 2009 	 Wonderful 	 receive 3 free night offer MGM/ Mirage stay Bellagio jump . world class hotel mega resort finist dining good steak house country . ( Prime ) hotel : room large , comfy bed , remote control blind , classy dresser wardrobe clothing . robe slipper provide . bath glass shower . Amonge top 3 room Vegas . place kid . the Casino : love casino . roomy , clean smell wonderful . great video poker option throughout . Recomend Allegro bar staff Joe day . great drink service play video poker game . do not win least well possible service good buzz . hang long enough remember name drink next visit . every gambling option fit budget well .. recomend play Bellagio nickle chance hunderd thousand 15 cent bet . always stop play least 10 buck every trip . great people watch .. walk buy high limit area 1 see couple drop 1 thousand dollar coin slot .. casino great layout ! love . would go back another player card offer . food : Prime Steakhouse unreal . several time . bring big boy wallet cause & quot ; Ai not Sizzler & quot ; figure $ 200.00 tab 2 include drink one finist Filet 's ever eat . recomend share desert . ask table look fountian make reservation . food option available .. Bellagio cafe great food 24 /7 .. olive unique good . several place well . common area : flower garden awsome glass sculpture lobby one neat thing ever see . much see could spend two day soak int art decore . must stay least . pool thing do not enjoy .. Kinda stuffy place see .. would rather party MGM pool anyday . even though pool nice seem fake . place well atmosphere pool area . 
 Oct 27 2009 	 Beautiful Hotel Service be ` ` Hotel Guest '' 	 stay Bellagio last weekend nice time Vegas . hotel elegant beautiful . room small , nicely decorate bathroom well - do . view strip fountain room great . hotel , well room , immaculate . though spend significant time , think pool area gorgeous . hotel guest , would main ( ) benefit get hotel guest Bellagio - pool stunning . restaurant Bellagio phenomenal . love Le Cirque think staff exceptional . leave wine choice sommeli bring we perfect bottle wine meal . also eat Yellowtail , outside balcony overlook fountain . food delicious staff recommendation spot . highly disappointed , however , general hotel staff concierge service stay . moment check - in tell question hotel , would need stand long line concierge desk . wait , 's way want start trip . finally get concierge desk , general request help transportation ticket . told & quot ; hotel guest & quot ; casino guest , request could accommodate . call help arrange transportation ( cost ) , give line -- & quot ; help casino guest & quot ; merely & quot ; regular hotel guest & quot ; . be completely familiar special service high roller & amp ; problem , way treat shocking -- honestly make we feel terrible low class , way expect feel treat 5 star hotel . way background , travel extensively happy traveler / not complainer . think may first time ' ve actually voice complaint service hotel . whole , Bellagio beautiful & amp ; food great , access everything hotel without hotel guest . even though be beautiful place , likely stay - enjoy service provide we & quot ; hotel guest & quot ; Hotel Mandalay Bay Wynn well . 
